Player ID,Player Name,Team ID,Player Birth Date,Player Age,Player Height,Player Joined,Player Expires,Player Position,Player Foot,Player Agent,Player Value,Player National ID
p-860056,Aiman Maurer,c-3524,"Sep 25, 2004",18,Morocco,"Jun 30, 2025","Dec 3, 2022",midfield - Attacking Midfield,right,Clermont Foot 63,500000.0,n-34903
p-149579,Elbasan Rashani,c-3524,"May 9, 1993",30,Kosovo,"Jul 16, 2021","Jun 30, 2025",Attack - Left Winger,left,no agent,2000000.0,n-53982
p-170966,Jeremie Bela,c-3524,"Apr 8, 1993",30,Angola,"Aug 2, 2022","Jun 30, 2024",Attack - Left Winger,right,AMS CONSULTING,1800000.0,n-3585
p-260316,Komnen Andric,c-3524,"Jul 1, 1995",27,189,"Jul 15, 2022","Jun 30, 2025",Attack - Centre-Forward,right,Love Players,2000000.0,n-39543
p-321647,Grejohn Kyei,c-3524,"Aug 12, 1995",27,France,"Jan 31, 2022","Jun 30, 2024",Attack - Centre-Forward,right,TTMA,2000000.0,n-9323
p-124901,Benjamin Leroy,c-3524,"Apr 7, 1989",34,France,"Jul 1, 2018","Jun 30, 2023",Goalkeeper,right,NexSt11,600000.0,n-9323
p-331977,Francois Joseph Sollacaro,c-3524,"Mar 21, 1994",29,France,"Jul 1, 2018","Jun 30, 2024",Goalkeeper,right,N.Agency,300000.0,n-9323
p-855050,Ghjuvanni Quilichini,c-3524,"Sep 1, 2002",20,France,"Jul 8, 2022",,Goalkeeper,AC Ajaccio,"Jul 1, 2021",200000.0,n-9323
p-388795,Oumar Gonzalez,c-3524,"Feb 25, 1998",25,Cameroon,"Jul 1, 2021","Jun 30, 2023",Defender - Centre-Back,right,N.Agency,2500000.0,n-3434
p-569388,Clement Vidal,c-3524,"Jun 18, 2000",22,France,"Jul 1, 2022","Jun 30, 2025",Defender - Centre-Back,right,firsteleven ISM,2000000.0,n-25250
p-413245,Fernand Mayembo,c-3524,"Jan 9, 1996",27,Congo,"Jul 26, 2022","Jun 30, 2024",Defender - Centre-Back,right,Optimum Football ...,700000.0,n-3702
p-44421,Cedric Avinel,c-1147,"Sep 11, 1986",36,187,"Jul 1, 2017","Jun 30, 2024",Defender - Centre-Back,right,ASR SPORT,300000.0,n-19755
p-274484,Youssouf Kone,c-1147,"Jul 5, 1995",27,Mali,"Aug 30, 2022","Jun 30, 2023",Defender - Left-Back,left,ISF SPORTS,1800000.0,n-3674
p-375881,Ismael Diallo,c-1147,"Jan 29, 1997",26,178,"Jul 1, 2018","Jun 30, 2023",Defender - Left-Back,left,Supernova Management,1500000.0,n-3591
p-178540,Chaker Alhadhur,c-1147,"Dec 4, 1991",31,Comoros,"Oct 12, 2021","Jun 30, 2023",Defender - Left-Back,right,Global Football ...,200000.0,n-16430
p-172153,Mickael Alphonse,c-1147,"Jul 12, 1989",33,Guadeloupe,"Jul 1, 2022","Jun 30, 2024",Defender - Right-Back,right,Classico,300000.0,n-19755
p-57482,Mohamed Youssouf,c-1147,"Mar 26, 1988",35,Comoros,"Jul 1, 2018","Jun 30, 2023",Defender - Right-Back,right,Global Football ...,200000.0,n-16430
p-374040,Vincent Marchetti,c-1147,"Jul 4, 1997",25,France,"Oct 5, 2020","Jun 30, 2024",midfield - Central Midfield,left,TTMA,3000000.0,n-23101
p-18934,Thomas Mangani,c-1147,"Apr 29, 1987",36,183,"Jul 1, 2022","Jun 30, 2024",midfield - Central Midfield,left,Kemari,600000.0,n-9323
p-39914,Mathieu Coutadeur,c-1147,"Mar 20, 1986",37,France,"Jun 30, 2023",Option for a further year,midfield - Central Midfield,right,AC Ajaccio,250000.0,n-9323
p-281704,Alassane Ndiaye,c-1147,"Jun 14, 1991",31,France,"Jun 30, 2023",,midfield - Right Midfield,right,AC Ajaccio,200000.0,n-9323
p-801754,Yanis Cimignani,c-1147,"Jan 22, 2002",21,France,"Jul 1, 2020","Jun 30, 2023",midfield - Left Midfield,left,Kemari,1500000.0,n-23658
p-149518,Michael Barreto,c-1147,"Jan 18, 1991",32,France,"Jul 1, 2020","Jun 30, 2023",midfield - Attacking Midfield,right,Alliance Soccer ...,500000.0,n-23658
p-418662,Florian Chabrolle,c-1147,"Apr 7, 1998",25,France,"Jan 5, 2021","Jun 30, 2023",midfield - Attacking Midfield,right,Wilders Sport,250000.0,n-25250
p-175014,Youcef Belaili,c-1147,"Mar 14, 1992",31,182,"Oct 12, 2022","Jun 30, 2023",Attack - Left Winger,right,ROGON,1800000.0,n-3614
p-371554,Kevin Spadanuda,c-1147,"Jan 16, 1997",26,Switzerland,"Jul 1, 2022","Jun 30, 2025",Attack - Left Winger,right,Soccer Mondial AG,800000.0,n-3614
p-649457,Jean Botue,c-1147,"Aug 7, 2002",20,184,"Jun 30, 2023","Jun 30, 2025",Attack - Left Winger,left,AC Ajaccio,500000.0,n-41199
p-267147,Cyrille Bayala,c-1147,"May 24, 1996",27,181,"Jan 15, 2021","Jun 30, 2024",Attack - Right Winger,right,SVF FOOT,1000000.0,n-5872
p-119104,Riad Nouri,c-1147,"Jun 7, 1985",37,France,"Sep 7, 2020","Jun 30, 2024",Attack - Right Winger,right,Just 4 player Group,250000.0,n-5872
p-645601,Ruan Levine,c-1147,"Jan 19, 1999","<span class=""info-table__content info-table__content--bold"">24</span>",Brazil,"Jun 30, 2023",SSA FC,right,Talents Sports,AC Ajaccio,100000.0,n-5872
p-591796,Moussa Djitte,c-1147,"Oct 4, 1999",23,180,"Jan 31, 2023","Jun 30, 2023",Attack - Centre-Forward,right,FS Management,2000000.0,n-34870
p-627163,Mounaim El Idrissy,c-1147,"Feb 10, 1999",24,181,"Jul 1, 2019","Jun 30, 2023",Attack - Centre-Forward,right,N.Agency,1800000.0,n-34870
p-1053240,Moussa Soumano,c-8305,"Jul 9, 2005",17,Attack - Centre-Forward,AC Ajaccio B,"Jun 30, 2023",AC Ajaccio,"Jan 1, 2023","Jun 30, 2026",900000.0,n-34870
p-98349,Romain Hamouma,c-8305,"Mar 29, 1987",36,France,"Jul 1, 2022","Jun 30, 2023",Attack - Centre-Forward,right,Gallea Gestion S.A,600000.0,n-34870
p-68718,Yoann Touzghar,c-8305,"Nov 28, 1986",36,Tunisia,"Aug 24, 2022","Jun 30, 2024",Attack - Centre-Forward,right,AGJ SP MGMT,500000.0,n-3670
p-520857,Conor Noss,c-18,"Jan 1, 2001",22,Germany,"Jul 1, 2021","Jun 30, 2024",midfield - Attacking Midfield,both,B360 Sports,700000.0,n-21103
p-167329,Alassane Plea,c-18,"Mar 10, 1993",30,181,"Jul 13, 2018","Jun 30, 2025",Attack - Left Winger,right,SMI SPORTS ...,10000000.0,n-3377
p-321070,Hannes Wolf,c-18,"Apr 16, 1999",24,179,"Jul 1, 2021","Jun 30, 2024",Attack - Left Winger,left,HCM Sports ...,4000000.0,n-3383
p-586659,Yvandro Borges Sanches,c-18,"May 24, 2004",19,Luxembourg,"Jul 1, 2022","Jun 30, 2025",Attack - Left Winger,right,Wasserman,1500000.0,n-3580
p-7161,Jonas Hofmann,c-18,"Jul 14, 1992",30,Germany,"Jan 1, 2016","Jun 30, 2025",Attack - Right Winger,right,Dr. Marco Gutfleisch,13000000.0,n-3262
p-629588,Nathan Ngoumou,c-18,"Mar 14, 2000",23,183,"Aug 30, 2022","Jun 30, 2027",Attack - Right Winger,right,NexSt11,5000000.0,n-9323
p-32711,Patrick Herrmann,c-18,"Feb 12, 1991",32,Germany,"Jan 1, 2010","Jun 30, 2024",Attack - Right Winger,right,PRO Profil GmbH,2000000.0,n-3262
p-318528,Marcus Thuram,c-18,"Aug 6, 1997",25,192,"Jul 22, 2019","Jun 30, 2023",Attack - Centre-Forward,right,Sport Cover,32000000.0,n-3377
p-108880,Koen Casteels,c-18,"Jun 25, 1992",30,Belgium,"Jan 21, 2015","Jun 30, 2024",Goalkeeper,left,Relatives,8000000.0,n-3382
p-51977,Pavao Pervan,c-18,"Nov 13, 1987",35,Austria,"Jul 1, 2018","Jun 30, 2024",Goalkeeper,both,ROOF,400000.0,n-3383
p-192268,Niklas Klinger,c-18,"Oct 13, 1995",27,Germany,"Jul 1, 2019","Jun 30, 2025",Goalkeeper,right,TPWE GmbH,100000.0,n-3383
p-434224,Maxence Lacroix,c-18,"Apr 6, 2000",23,France,"Aug 25, 2020","Jun 30, 2025",Defender - Centre-Back,right,Hexagon,20000000.0,n-23658
p-557459,Micky Van De Ven,c-18,"Apr 19, 2001",22,Netherlands,"Aug 31, 2021","Jun 30, 2027",Defender - Centre-Back,left,Team Raiola,18000000.0,n-11944
p-338629,Sebastiaan Bornauw,c-18,"Mar 22, 1999",24,Belgium,"Jul 16, 2021","Jun 30, 2026",Defender - Centre-Back,right,CAA Stellar,8500000.0,n-3382
p-221611,Paulo Otavio,c-82,"Nov 23, 1994",28,173,"Jul 1, 2019","Jun 30, 2023",Defender - Left-Back,left,TFM Agency,6500000.0,n-3382
p-485965,Nicolas Cozza,c-82,"Jan 8, 1999",24,178,"Jun 30, 2027",,Defender - Left-Back,left,VfL Wolfsburg,5000000.0,n-9323
p-327251,Ridle Baku,c-82,"Apr 8, 1998",25,176,"Oct 1, 2020","Jun 30, 2025",Defender - Right-Back,right,AKA Global GmbH,13000000.0,n-3262
p-435796,Kilian Fischer,c-82,"Oct 12, 2000",22,Germany,"Jul 1, 2022","Jun 30, 2027",Defender - Right-Back,both,Robert Schneider,2000000.0,n-3817
p-370998,Bartol Franjic,c-82,"Jan 14, 2000",23,188,"Jul 1, 2022","Jun 30, 2027",midfield - Defensive Midfield,left,Kostila,4000000.0,n-11943
p-93704,Josuha Guilavogui,c-82,"Sep 19, 1990",32,France,"Jul 1, 2016","Jun 30, 2023",midfield - Defensive Midfield,right,Relatives,3000000.0,n-3377
p-117674,Maximilian Arnold,c-82,"May 27, 1994",28,Germany,"Jan 1, 2012","Jun 30, 2026",midfield - Central Midfield,left,Karl M. Herzog ...,17000000.0,n-3262
p-342405,Mattias Svanberg,c-82,"Jan 5, 1999",24,185,"Jul 16, 2022","Jun 30, 2027",midfield - Central Midfield,right,MD Management,15000000.0,n-3557
p-119277,Yannick Gerhardt,c-82,"Mar 13, 1994",29,Germany,"Jul 1, 2016","Jun 30, 2025",midfield - Central Midfield,left,Stephan Engels,7000000.0,n-3262
p-711517,Kevin Paredes,c-82,"May 7, 2003",20,170,"Jun 30, 2026",,midfield - Left Midfield,left,VfL Wolfsburg,5000000.0,n-11946
p-406640,Felix Nmecha,c-82,"Oct 10, 2000",22,Germany,"Jun 30, 2024",,midfield - Attacking Midfield,right,VfL Wolfsburg,8000000.0,n-3262
p-407098,Jakub Kaminski,c-82,"Jun 5, 2002",20,179,"Jul 1, 2022","Jun 30, 2027",Attack - Left Winger,right,BMG-SPORT,10000000.0,n-3442
p-533295,Patrick Wimmer,c-82,"May 30, 2001",21,Austria,"Jun 30, 2027",Puma,Attack - Right Winger,More than Sport GmbH,VfL Wolfsburg,12000000.0,n-3383
p-196095,Luca Waldschmidt,c-82,"May 19, 1996",27,181,"Aug 22, 2021","Jun 30, 2025",Attack - Second Striker,left,Sports360 GmbH,3000000.0,n-3262
p-314288,Lukas Nmecha,c-82,"Dec 14, 1998",24,185,"Jun 30, 2025",,Attack - Centre-Forward,right,VfL Wolfsburg,14000000.0,n-3262
p-391004,Jonas Wind,c-82,"Feb 7, 1999",24,190,"Jan 31, 2022","Jun 30, 2026",Attack - Centre-Forward,right,People In Sport,14000000.0,n-3436
p-445939,Omar Marmoush,c-82,"Feb 7, 1999",24,183,"Jul 1, 2020","Jun 30, 2023",Attack - Centre-Forward,right,CAA Stellar,6000000.0,n-3672
p-819636,Dzenan Pejcinovic,c-82,"Feb 15, 2005",18,188,"Jul 14, 2022","Jun 30, 2027",Attack - Centre-Forward,left,Karl M. Herzog ...,1000000.0,n-9067
p-125714,Mark Flekken,c-82,"Jun 13, 1993",29,Netherlands,"Jul 1, 2018",-,Goalkeeper,both,SEG,7000000.0,n-3379
p-526845,Noah Atubolu,c-82,"May 25, 2002",21,Germany,"Jul 1, 2021",-,Goalkeeper,right,Unique Sports Group,2000000.0,n-3817
p-120296,Benjamin Uphoff,c-82,"Aug 8, 1993",29,Germany,"Aug 5, 2020",-,Goalkeeper,right,Karl M. Herzog ...,500000.0,n-3817
p-225657,Philipp Lienhart,c-82,"Jul 11, 1996",26,Austria,"Jul 1, 2018","Jun 30, 2024",Defender - Centre-Back,right,YOU FIRST,20000000.0,n-3383
p-124502,Matthias Ginter,c-60,"Jan 19, 1994",29,191,"Jul 1, 2022","Jun 30, 2027",Defender - Centre-Back,right,Unique Sports Group,20000000.0,n-3262
p-45683,Manuel Gulde,c-60,"Feb 12, 1991",32,Germany,"Jul 1, 2016",-,Defender - Centre-Back,right,Unique Sports Group,1700000.0,n-5709
p-527276,Kenneth Schmidt,c-60,"Jun 3, 2002",20,187,"Jan 1, 2023",-,Defender - Centre-Back,left,Unique Sports Group,750000.0,n-3817
p-93707,Christian Gunter,c-60,"Feb 28, 1993",30,Germany,"Jul 1, 2012",-,Defender - Left-Back,left,Unique Sports Group,10000000.0,n-3262
p-453865,Kimberly Ezekwem,c-60,"Jun 19, 2001",21,187,"Jul 1, 2021",-,Defender - Left-Back,left,CN Sports,350000.0,n-5709
p-548348,Kiliann Sildillia,c-60,"May 16, 2002",21,186,"Jul 1, 2021","Jun 30, 2026",Defender - Right-Back,right,ROGON,12000000.0,n-23658
p-93604,Lukas Kubler,c-60,"Aug 30, 1992",30,Germany,"Jul 1, 2015",-,Defender - Right-Back,right,ROOF,3000000.0,n-5709
p-70285,Jonathan Schmid,c-60,"Jun 22, 1990",32,France,"Jul 1, 2019","Jun 30, 2023",Defender - Right-Back,right,Unique Sports Group,1200000.0,n-5709
p-342039,Yannik Keitel,c-60,"Feb 15, 2000",23,Germany,"Apr 16, 2020","Jun 30, 2024",midfield - Defensive Midfield,both,Unique Sports Group,4000000.0,n-3817
p-55099,Nicolas Hofler,c-60,"Mar 9, 1990",33,Germany,-,"Nov 24, 2022",midfield - Defensive Midfield,right,SC Freiburg,2500000.0,n-9067
p-190284,Maximilian Eggestein,c-60,"Dec 8, 1996",26,Germany,"Aug 18, 2021","Jun 30, 2025",midfield - Central Midfield,right,ROOF,8000000.0,n-3262
p-608832,Merlin Rohl,c-60,"Jul 5, 2002",20,Germany,"Aug 17, 2022",-,midfield - Central Midfield,both,sportlobby,2000000.0,n-5709
p-690429,Robert Wagner,c-60,"Jul 14, 2003",19,Germany,"Jul 1, 2022","Jun 30, 2024",midfield - Central Midfield,right,VIDA 11,900000.0,n-5709
p-272587,Daniel Kofi Kyereh,c-60,"Mar 8, 1996",27,Ghana,"Jul 1, 2022",-,midfield - Attacking Midfield,right,Alfaria sports GmbH,8000000.0,n-3441
p-185077,Vincenzo Grifo,c-60,"Apr 7, 1993",30,Italy,"Sep 2, 2019",-,Attack - Left Winger,right,ROOF,12000000.0,n-3376
p-392163,Noah Weisshaupt,c-60,"Sep 20, 2001",21,181,"Jul 1, 2021",-,Attack - Left Winger,right,Unique Sports Group,2500000.0,n-3817
p-358504,Ritsu Doan,c-60,"Jun 16, 1998",24,172,"Jul 5, 2022",-,Attack - Right Winger,left,CAA Stellar,15000000.0,n-3435
p-332798,Roland Sallai,c-60,"May 22, 1997",26,Hungary,"Aug 31, 2018","Jun 30, 2025",Attack - Right Winger,both,World Soccer Agency,10000000.0,n-3468
p-297583,Woo Yeong Jeong,c-60,"Sep 20, 1999",23,179,"Jul 1, 2019","Jun 30, 2025",Attack - Second Striker,right,Apertura Sports GmbH,4000000.0,n-3589
p-120205,Michael Gregoritsch,c-60,"Apr 18, 1994",29,Austria,"Jul 8, 2022",-,Attack - Centre-Forward,left,ROGON,8000000.0,n-3383
p-248999,Lucas Holer,c-60,"Jul 10, 1994",28,Germany,"Jan 1, 2018",-,Attack - Centre-Forward,right,Unique Sports Group,5000000.0,n-3383
p-42936,Nils Petersen,c-60,"Dec 6, 1988",34,Germany,"Jul 1, 2015","Jun 30, 2023",Attack - Centre-Forward,right,Relatives,1500000.0,n-3262
p-55089,Oliver Baumann,c-60,"Jun 2, 1990",32,Germany,"Jul 1, 2014","Jun 30, 2024",Goalkeeper,right,CN Sports,4500000.0,n-3262
p-8246,Philipp Pentke,c-60,"May 1, 1985",38,Germany,"Jul 1, 2019","Jun 30, 2023",Goalkeeper,right,Bigpoint,300000.0,n-3262
p-432671,Luca Philipp,c-60,"Nov 28, 2000",22,Germany,"Jun 30, 2024",Option for a further year,Goalkeeper,Relatives,TSG 1899 Hoffenheim,300000.0,n-3817
p-600942,Nahuel Noll,c-533,"Mar 17, 2003",20,188,"Jul 1, 2021","Jun 30, 2025",Goalkeeper,both,VIDA 11,250000.0,n-5709
p-361260,Ozan Kabak,c-533,"Mar 25, 2000",23,187,"Jul 23, 2022","Jun 30, 2026",Defender - Centre-Back,right,F-F SPORT,10000000.0,n-3381
p-371141,Stanley Nsoki,c-533,"Apr 9, 1999",24,184,"Aug 3, 2022","Jun 30, 2027",Defender - Centre-Back,left,ROGON,8500000.0,n-9323
p-160241,Kevin Akpoguma,c-533,"Apr 19, 1995",28,192,"Jul 1, 2013","Jun 30, 2024",Defender - Centre-Back,right,Unique Sports Group,4000000.0,n-3444
p-84435,Kevin Vogt,c-533,"Sep 23, 1991",31,Germany,"Jul 1, 2016","Jun 30, 2025",Defender - Centre-Back,right,ROOF,3500000.0,n-3817
p-124732,John Anthony Brooks,c-533,"Jan 28, 1993",30,United States,"Jan 26, 2023","Jun 30, 2024",Defender - Centre-Back,left,ROGON,3000000.0,n-3505
p-504073,Eduardo Quaresma,c-533,"Mar 2, 2002",21,185,"Aug 4, 2022","Jun 30, 2023",Defender - Centre-Back,right,Proeleven S.A.,3000000.0,n-16374
p-51676,Ermin Bicakcic,c-533,"Jan 24, 1990",33,185,"Jul 1, 2014","Jun 30, 2023",Defender - Centre-Back,right,Sport Business ...,1000000.0,n-3446
p-277179,Angelino,c-533,"Jan 4, 1997",26,171,"Aug 8, 2022","Jun 30, 2023",Defender - Left-Back,left,VIDA 11,14000000.0,n-9567
p-143798,Pavel Kaderabek,c-533,"Apr 25, 1992",31,182,"Jul 1, 2015","Jun 30, 2025",Defender - Right-Back,right,no agent,4000000.0,n-3445
p-796429,Justin Che,c-533,"Nov 18, 2003",19,185,"Jan 18, 2023","Jun 30, 2023",Defender - Right-Back,right,CAA Stellar,2000000.0,n-11946
p-443710,Angelo Stiller,c-533,"Apr 4, 2001",22,Germany,"Jul 1, 2021","Jun 30, 2025",midfield - Defensive Midfield,left,Gol International,6000000.0,n-3817
p-57051,Sebastian Rudy,c-533,"Feb 28, 1990",33,Germany,"Jul 1, 2021","Jun 30, 2023",midfield - Defensive Midfield,right,Relatives,1500000.0,n-3262
p-251309,Dennis Geiger,c-533,"Jun 10, 1998",24,Germany,"Jul 1, 2016","Jun 30, 2027",midfield - Central Midfield,right,WINStar Management,9000000.0,n-3817
p-234029,Grischa Promel,c-533,"Jan 9, 1995",28,Germany,"Jul 1, 2022","Jun 30, 2026",midfield - Central Midfield,right,Unique Sports Group,7500000.0,n-3817
p-91849,Thomas Delaney,c-533,"Sep 3, 1991",31,182,"Jan 30, 2023","Jun 30, 2023",midfield - Central Midfield,left,Elite Sports ...,3000000.0,n-3436
p-334999,Finn Ole Becker,c-533,"Jun 8, 2000",22,Germany,"Jul 1, 2022","Jun 30, 2026",midfield - Central Midfield,left,Sports360 GmbH,1000000.0,n-3817
p-569031,Umut Tohumcu,c-533,"Aug 11, 2004",18,175,"Jan 18, 2023","Jun 30, 2026",midfield - Central Midfield,both,ROGON,1000000.0,n-5710
p-270393,Robert Skov,c-533,"May 20, 1996",27,185,"Jul 29, 2019","Jun 30, 2024",midfield - Right Midfield,left,Elite Sports ...,9000000.0,n-3436
p-324278,Christoph Baumgartner,c-533,"Aug 1, 1999",23,Austria,"Jan 15, 2019","Jun 30, 2025",midfield - Attacking Midfield,right,YOU FIRST,20000000.0,n-3383
p-822959,Tom Bischof,c-533,"Jun 28, 2005",17,Germany,"Jul 1, 2021","Jun 30, 2025",midfield - Attacking Midfield,left,Agent is known - Player under 18,3500000.0,n-9067
p-789898,Muhammed Damar,c-533,"Apr 9, 2004",19,185,"Jul 1, 2022","Jun 30, 2026",midfield - Attacking Midfield,both,EMG Mundial,1000000.0,n-5710
p-293281,Jacob Bruun Larsen,c-533,"Sep 19, 1998",24,Denmark,"Jan 31, 2020","Jun 30, 2024",Attack - Left Winger,right,Boutique Transfers,4000000.0,n-3436
p-283196,Kasper Dolberg,c-533,"Oct 6, 1997",25,187,"Jan 2, 2023","Jun 30, 2023",Attack - Centre-Forward,right,Rafaela Pimenta,9000000.0,n-3436
p-46580,Andrej Kramaric,c-533,"Jun 19, 1991",31,177,"Jun 30, 2025","Mar 12, 2022",Attack - Centre-Forward,right,TSG 1899 Hoffenheim,9000000.0,n-3556
p-237164,Ihlas Bebou,c-533,"Apr 23, 1994",29,Togo,"Jul 1, 2019","Jun 30, 2026",Attack - Centre-Forward,right,Wasserman,7000000.0,n-3815
p-145866,Munas Dabbur,c-533,"May 14, 1992",31,182,"Jan 7, 2020","Jun 30, 2024",Attack - Centre-Forward,right,Soccer Mondial AG,4000000.0,n-5547
p-524290,Fisnik Asllani,c-533,"Aug 8, 2002",20,Germany,"Jan 4, 2022","Jun 30, 2026",Attack - Centre-Forward,both,ROGON,800000.0,n-5709
p-107775,Frederik Ronnow,c-89,"Aug 4, 1992",30,188,"Jul 20, 2021","Jun 30, 2024",Goalkeeper,right,Boutique Transfers,3500000.0,n-3436
p-309397,Lennart Grill,c-89,"Jan 25, 1999",24,192,"Jul 1, 2022","Jun 30, 2023",Goalkeeper,right,Soccertalk GmbH,1000000.0,n-3817
p-203411,Jakob Busk,c-89,"Sep 12, 1993",29,189,"Jan 15, 2016","Jun 30, 2024",Goalkeeper,right,Relatives,250000.0,n-16783
p-357156,Diogo Leite,c-89,"Jan 23, 1999",24,190,"Jun 30, 2023",Option to buy,Defender - Centre-Back,left,1.FC Union Berlin,12000000.0,n-3300
p-387047,Danilho Doekhi,c-89,"Jun 30, 1998",24,190,"Jul 1, 2022","Jun 30, 2025",Defender - Centre-Back,right,Wasserman,12000000.0,n-11944
p-284248,Paul Jaeckel,c-89,"Jul 22, 1998",24,Germany,"Jul 1, 2021",-,Defender - Centre-Back,right,Karl M. Herzog ...,5500000.0,n-3817
p-94201,Robin Knoche,c-89,"May 22, 1992",31,Germany,"Aug 4, 2020","Jun 30, 2024",Defender - Centre-Back,right,Sports360 GmbH,5000000.0,n-3262
p-187491,Timo Baumgartl,c-89,"Mar 4, 1996",27,Germany,"Jul 1, 2021","Jun 30, 2023",Defender - Centre-Back,right,CN Sports,3500000.0,n-3817
p-127076,Jerome Roussillon,c-89,"Jan 6, 1993",30,Guadeloupe,"Jan 12, 2023",-,Defender - Left-Back,left,Only Pro Sport,3000000.0,n-19755
p-72792,Niko Giesselmann,c-89,"Sep 26, 1991",31,Germany,"Jul 15, 2020","Jun 30, 2023",Defender - Left-Back,left,SMG GmbH,2000000.0,n-19755
p-362977,Josip Juranovic,c-89,"Aug 16, 1995",27,173,"Jan 22, 2023","Jun 30, 2027",Defender - Right-Back,right,FSB – ...,9000000.0,n-3556
p-75921,Christopher Trimmel,c-89,"Feb 24, 1987",36,Austria,"Jul 1, 2014","Jun 30, 2024",Defender - Right-Back,right,ROOF,800000.0,n-3383
p-124410,Rani Khedira,c-89,"Jan 27, 1994",29,Germany,"Jul 1, 2021",-,midfield - Defensive Midfield,right,NGM SPORTS,8000000.0,n-3817
p-226524,Morten Thorsby,c-89,"May 5, 1996",27,Norway,"Jul 19, 2022","Jun 30, 2025",midfield - Central Midfield,right,Pando,7000000.0,n-3440
p-177779,Janik Haberer,c-89,"Apr 2, 1994",29,Germany,"Jul 1, 2022","Jun 30, 2025",midfield - Central Midfield,right,Unique Sports Group,7000000.0,n-3817
p-454863,Andras Schafer,c-89,"Apr 13, 1999",24,Hungary,"Jan 21, 2022",-,midfield - Central Midfield,both,EM Sports Consulting,5000000.0,n-3468
p-233782,Aissa Laidouni,c-89,"Dec 13, 1996",26,181,"Jan 27, 2023",-,midfield - Central Midfield,right,World in Motion,4000000.0,n-3670
p-183780,Paul Seguin,c-89,"Mar 29, 1995",28,Germany,"Jul 1, 2022",-,midfield - Central Midfield,right,think forward,3000000.0,n-3817
p-168543,Levin Oztunali,c-89,"Mar 15, 1996",27,184,"Jul 1, 2021",-,midfield - Central Midfield,right,CAA Stellar,1500000.0,n-3817
p-94137,Kevin Mohwald,c-89,"Jul 3, 1993",29,Germany,"Aug 30, 2021",-,midfield - Central Midfield,right,Karl M. Herzog ...,700000.0,n-5709
p-232144,Milos Pantovic,c-89,"Jul 7, 1996",26,186,"Jul 1, 2022",-,midfield - Attacking Midfield,right,ROOF,1800000.0,n-9566
p-392156,Tim Maciejewski,c-89,"Mar 5, 2001",22,186,"Jul 1, 2020","Jun 30, 2023",Attack - Right Winger,right,think forward,350000.0,n-9566
p-188888,Sheraldo Becker,c-89,"Feb 9, 1995",28,Suriname,"Jul 1, 2019","Jun 30, 2024",Attack - Second Striker,right,Sports360 GmbH,15000000.0,n-15359
p-518505,Jamie Leweling,c-89,"Feb 26, 2001",22,Germany,"Jul 1, 2022","Jun 30, 2026",Attack - Second Striker,both,Sports eXcellence ...,3500000.0,n-3817
p-355369,Jordan,c-89,"Apr 26, 1996",27,191,"Jun 30, 2026",,Attack - Centre-Forward,right,1.FC Union Berlin,9000000.0,n-3505
p-117432,Kevin Behrens,c-89,"Feb 3, 1991",32,Germany,"Jul 1, 2021","Jun 30, 2024",Attack - Centre-Forward,both,B O K S,1500000.0,n-3505
p-186988,Sven Michel,c-89,"Jul 15, 1990",32,Germany,"Jan 31, 2022","Jun 30, 2024",Attack - Centre-Forward,left,Karl M. Herzog ...,1200000.0,n-3505
p-78339,Rafal Gikiewicz,c-167,"Oct 26, 1987",35,190,"Jul 1, 2020","Jun 30, 2023",Goalkeeper,right,Wasserman,1200000.0,n-3442
p-146714,Tomas Koubek,c-167,"Aug 26, 1992",30,197,"Aug 6, 2019","Jun 30, 2024",Goalkeeper,right,SPORT INVEST,1000000.0,n-3445
p-392124,Daniel Klein,c-167,"Mar 13, 2001",22,Germany,"Jul 2, 2021","Jun 30, 2025",Goalkeeper,right,Sport Business ...,300000.0,n-5710
p-381250,Benjamin Leneis,c-167,"Mar 8, 1999",24,Germany,"Oct 24, 2018","Jun 30, 2023",Goalkeeper,both,projekt p,150000.0,n-5710
p-278343,Felix Uduokhai,c-167,"Sep 9, 1997",25,192,"Jul 1, 2020","Jun 30, 2024",Defender - Centre-Back,left,CN Sports,10000000.0,n-3262
p-314295,Reece Oxford,c-167,"Dec 16, 1998",24,190,"Aug 2, 2019","Jun 30, 2025",Defender - Centre-Back,right,CAA Base Ltd,9000000.0,n-22907
p-106405,Jeffrey Gouweleeuw,c-167,"Jul 10, 1991",31,Netherlands,"Jan 9, 2016","Jun 30, 2024",Defender - Centre-Back,right,SEG,3500000.0,n-11944
p-388363,Maximilian Bauer,c-167,"Feb 9, 2000",23,Germany,"Jul 1, 2022","Jun 30, 2027",Defender - Centre-Back,right,Robert Schneider,3500000.0,n-3817
p-520468,Iago,c-167,"Mar 23, 1997",26,181,"Jul 1, 2019","Jun 30, 2024",Defender - Left-Back,left,C.R,5500000.0,n-37018
p-288429,Mads Pedersen,c-167,"Sep 1, 1996",26,174,"Jul 1, 2019","Jun 30, 2024",Defender - Left-Back,left,Nordic Sky,2500000.0,n-3436
p-371000,David Colina,c-167,"Jul 19, 2000",22,174,"Jan 14, 2023","Jun 30, 2027",Defender - Left-Back,left,P&P Sport ...,1500000.0,n-11943
