player_id,season_id,origin_club_id,destination_club_id,market_value,fee
p-149738,2017.0,c-72,c-2481,300000.0,
p-149738,2017.0,c-48,c-72,300000.0,
p-149738,2017.0,c-72,c-48,350000.0,
p-149738,2015.0,c-2,c-72,600000.0,400000.0
p-149738,2015.0,c-94,c-2,400000.0,
p-149738,2015.0,c-2,c-94,300000.0,
p-149738,2014.0,c-10883,c-2,200000.0,180000.0
p-149738,2013.0,c-4391,c-10883,,
p-149738,2011.0,c-27908,c-4391,,
p-160668,2022.0,c-1091,c-124,3000000.0,2500000.0
p-160668,2021.0,c-496,c-1091,3500000.0,
p-160668,2021.0,c-1091,c-496,3000000.0,
p-160668,2020.0,c-144,c-1091,4000000.0,3000000.0
p-160668,2019.0,c-533,c-144,2000000.0,850000.0
p-160668,2019.0,c-144,c-533,2000000.0,
p-160668,2018.0,c-533,c-144,600000.0,
p-160668,2018.0,c-4795,c-533,800000.0,
p-160668,2017.0,c-533,c-4795,800000.0,
p-160668,2017.0,c-105,c-533,800000.0,150000.0
p-160668,2016.0,c-533,c-105,500000.0,
p-160668,2016.0,c-2,c-533,500000.0,
p-160668,2015.0,c-533,c-2,600000.0,150000.0
p-160668,2015.0,c-4,c-533,600000.0,
p-160668,2015.0,c-4000,c-4,600000.0,
p-160668,2014.0,c-4,c-4000,150000.0,500000.0
p-160668,2014.0,c-473,c-4,150000.0,
p-160668,2012.0,c-5370,c-473,,
p-160668,2011.0,c-8925,c-5370,,
p-160668,2010.0,c-33297,c-8925,,
p-160668,2008.0,c-29815,c-33297,,
p-160668,2000.0,c-54883,c-29815,,
p-196876,2018.0,c-515,c-1,150000.0,
p-196876,2017.0,c-2,c-515,150000.0,
p-196876,2014.0,c-151,c-2,75000.0,
p-196876,2012.0,c-2596,c-151,,
p-1784,2019.0,c-39,c-123,,
p-1784,2017.0,c-41,c-39,2000000.0,
p-1784,2012.0,c-15,c-41,6000000.0,
p-1784,2003.0,c-211,c-15,,
p-1784,2002.0,c-21054,c-211,,
p-1784,2000.0,c-26307,c-21054,,
p-12864,2021.0,c-59684,c-123,,
p-12864,2021.0,c-1321,c-59684,,
p-12864,2019.0,c-515,c-1321,100000.0,
p-12864,2019.0,c-38,c-515,100000.0,
p-12864,2019.0,c-86,c-38,100000.0,
p-12864,2016.0,c-41,c-86,500000.0,
p-12864,2010.0,c-44,c-41,4500000.0,
p-12864,2007.0,c-80,c-44,2500000.0,
p-12864,2007.0,c-515,c-80,800000.0,
p-12864,2006.0,c-677,c-515,800000.0,
p-12864,2006.0,c-515,c-677,800000.0,
p-12864,2006.0,c-931,c-515,1000000.0,
p-12864,2006.0,c-1268,c-931,1000000.0,
p-12864,2006.0,c-931,c-1268,1000000.0,
p-12864,2005.0,c-169,c-931,1000000.0,
p-12864,2001.0,c-1321,c-169,,900000.0
p-12864,1999.0,c-8685,c-1321,,
p-12864,1998.0,c-7805,c-8685,,
p-12864,1998.0,c-15786,c-7805,,
p-167189,2023.0,c-938,c-515,150000.0,
p-167189,2019.0,c-163,c-938,200000.0,176000.0
p-167189,2018.0,c-41,c-163,100000.0,
p-167189,2015.0,c-163,c-41,100000.0,50000.0
p-167189,2014.0,c-3303,c-163,50000.0,
p-167189,2014.0,c-163,c-3303,50000.0,
p-167189,2014.0,c-116,c-163,50000.0,
p-167189,2014.0,c-747,c-116,50000.0,
p-167189,2014.0,c-2057,c-747,50000.0,
p-167189,2013.0,c-747,c-2057,50000.0,
p-167189,2013.0,c-116,c-747,50000.0,
p-167189,2013.0,c-504,c-116,50000.0,
p-167189,2012.0,c-116,c-504,,
p-167189,2012.0,c-8087,c-116,,
p-167189,2012.0,c-4305,c-8087,,
p-167189,2011.0,c-8087,c-4305,,
p-167189,2010.0,c-21243,c-8087,,
p-44607,2016.0,c-389,c-41,150000.0,
p-44607,2015.0,c-65,c-389,200000.0,
p-44607,2013.0,c-41,c-65,300000.0,
p-44607,2011.0,c-389,c-41,150000.0,
p-44607,2009.0,c-847,c-389,125000.0,
p-44607,2007.0,c-2492,c-847,250000.0,
p-44607,2006.0,c-21059,c-2492,,
p-44607,2004.0,c-17958,c-21059,,
p-44607,2003.0,c-53984,c-17958,,
p-94226,2020.0,c-8415,c-123,,
p-94226,2018.0,c-389,c-8415,50000.0,
p-94226,2011.0,c-2509,c-389,,
p-94226,2009.0,c-21063,c-2509,,
p-94226,2008.0,c-22724,c-21063,,
p-34561,2021.0,c-2778,c-123,,
p-34561,2020.0,c-625,c-2778,650000.0,
p-34561,2020.0,c-515,c-625,650000.0,
p-34561,2020.0,c-321,c-515,800000.0,
p-34561,2020.0,c-515,c-321,800000.0,
p-34561,2019.0,c-2722,c-515,800000.0,
p-34561,2018.0,c-589,c-2722,850000.0,
p-34561,2017.0,c-41,c-589,1500000.0,
p-34561,2014.0,c-11,c-41,3000000.0,2800000.0
p-34561,2014.0,c-41,c-11,3000000.0,
p-34561,2013.0,c-11,c-41,5000000.0,
p-34561,2013.0,c-42,c-11,5000000.0,
p-34561,2013.0,c-11,c-42,6000000.0,
p-34561,2007.0,c-337,c-11,3500000.0,400000.0
p-34561,2007.0,c-11,c-337,3600000.0,
p-34561,2004.0,c-5679,c-11,,
p-34561,2003.0,c-1292,c-5679,,
p-34561,2003.0,c-14195,c-1292,,
p-226009,2023.0,c-104296,c-515,300000.0,
p-226009,2023.0,c-515,c-104296,300000.0,
p-226009,2022.0,c-221,c-515,400000.0,
p-226009,2020.0,c-1134,c-221,1000000.0,
p-226009,2020.0,c-221,c-1134,1250000.0,
p-226009,2019.0,c-21829,c-221,1250000.0,
p-226009,2019.0,c-221,c-21829,1250000.0,
p-226009,2018.0,c-309,c-221,1500000.0,
p-226009,2018.0,c-221,c-309,1750000.0,
p-226009,2017.0,c-776,c-221,1750000.0,
p-226009,2017.0,c-221,c-776,2500000.0,
p-226009,2017.0,c-41,c-221,2500000.0,3100000.0
p-226009,2014.0,c-199,c-41,1000000.0,3000000.0
p-226009,2013.0,c-1134,c-199,200000.0,550000.0
p-226009,2012.0,c-21730,c-1134,,
p-226009,2012.0,c-12421,c-21730,,
p-226009,2011.0,c-10857,c-12421,,
p-226009,2009.0,c-19060,c-10857,,
p-247661,2021.0,c-41,c-65,700000.0,
p-247661,2014.0,c-57,c-41,100000.0,150000.0
p-247661,2013.0,c-7382,c-57,,
p-247661,2012.0,c-34009,c-7382,,
p-247661,2011.0,c-28765,c-34009,,
p-25812,2017.0,c-41,c-123,,
p-25812,2015.0,c-515,c-41,1500000.0,
p-25812,2015.0,c-15,c-515,2000000.0,
p-25812,2013.0,c-368,c-15,3000000.0,400000.0
p-25812,2013.0,c-2700,c-368,3000000.0,
p-25812,2013.0,c-368,c-2700,3000000.0,
p-25812,2011.0,c-969,c-368,4500000.0,500000.0
p-25812,2009.0,c-515,c-969,3000000.0,2000000.0
p-25812,2009.0,c-932,c-515,3000000.0,
p-25812,2006.0,c-1186,c-932,2000000.0,
p-25812,2005.0,c-2374,c-1186,,3000000.0
p-25812,2004.0,c-5107,c-2374,,1650000.0
p-25812,2001.0,c-9515,c-5107,,450000.0
p-25812,1999.0,c-19850,c-9515,,
p-159265,2019.0,c-515,c-907,75000.0,
p-159265,2018.0,c-225,c-515,75000.0,
p-159265,2017.0,c-515,c-225,75000.0,
p-159265,2017.0,c-389,c-515,75000.0,
p-159265,2014.0,c-431,c-389,75000.0,
p-159265,2013.0,c-8414,c-431,,
p-159265,2012.0,c-3374,c-8414,,
p-159265,2011.0,c-21074,c-3374,,
p-159265,2009.0,c-30029,c-21074,,
p-53669,2023.0,c-515,c-11508,150000.0,
p-53669,2022.0,c-503,c-515,200000.0,
p-53669,2021.0,c-515,c-503,400000.0,
p-53669,2020.0,c-42,c-515,600000.0,
p-53669,2017.0,c-41,c-42,2000000.0,
p-53669,2014.0,c-167,c-41,4500000.0,2750000.0
p-53669,2012.0,c-80,c-167,1000000.0,500000.0
p-53669,2011.0,c-446,c-80,25000.0,
p-53669,2009.0,c-3862,c-446,,
p-53669,2007.0,c-21085,c-3862,,
p-53669,2005.0,c-11894,c-21085,,
p-53669,1997.0,c-42482,c-11894,,
p-103310,2019.0,c-41,c-3958,1250000.0,500000.0
p-103310,2015.0,c-79,c-41,2000000.0,700000.0
p-103310,2013.0,c-8344,c-79,4000000.0,1200000.0
p-103310,2013.0,c-79,c-8344,4000000.0,
p-103310,2012.0,c-8344,c-79,1000000.0,
p-103310,2009.0,c-24107,c-8344,,300000.0
p-42044,2019.0,c-515,c-254,1500000.0,
p-42044,2018.0,c-41,c-515,1500000.0,
p-42044,2010.0,c-4,c-41,3500000.0,2200000.0
p-42044,2009.0,c-87,c-4,200000.0,200000.0
p-42044,2008.0,c-2491,c-87,100000.0,
p-42044,2006.0,c-21079,c-2491,,
p-42044,2004.0,c-12012,c-21079,,
p-42044,2003.0,c-53986,c-12012,,
p-42044,2001.0,c-53987,c-53986,,
p-49275,2022.0,c-1038,c-3522,1000000.0,
p-49275,2018.0,c-41,c-1038,4500000.0,2600000.0
p-49275,2015.0,c-1390,c-41,4500000.0,4500000.0
p-49275,2011.0,c-506,c-1390,3200000.0,2700000.0
p-49275,2011.0,c-1025,c-506,3200000.0,1200000.0
p-49275,2010.0,c-506,c-1025,3000000.0,2400000.0
p-49275,2010.0,c-1387,c-506,2500000.0,
p-49275,2009.0,c-506,c-1387,1000000.0,
p-49275,2008.0,c-1092,c-506,1000000.0,600000.0
p-49275,2007.0,c-8955,c-1092,,
p-83895,2023.0,c-9875,c-6363,150000.0,
p-83895,2021.0,c-1444,c-9875,900000.0,
p-83895,2018.0,c-7633,c-1444,2500000.0,2200000.0
p-83895,2017.0,c-940,c-7633,2500000.0,
p-83895,2016.0,c-41,c-940,2500000.0,1800000.0
p-83895,2015.0,c-26,c-41,2000000.0,2000000.0
p-83895,2012.0,c-1037,c-26,1300000.0,3400000.0
p-83895,2010.0,c-5747,c-1037,500000.0,
p-83895,2010.0,c-1037,c-5747,500000.0,
p-83895,2006.0,c-20062,c-1037,,
p-28683,2019.0,c-3899,c-123,,
p-28683,2018.0,c-167,c-3899,500000.0,
p-28683,2016.0,c-41,c-167,1250000.0,
p-28683,2014.0,c-1022,c-41,750000.0,
p-28683,2014.0,c-41,c-1022,750000.0,
p-28683,2010.0,c-44,c-41,8500000.0,5500000.0
p-28683,2008.0,c-448,c-44,3500000.0,3000000.0
p-28683,2004.0,c-50306,c-448,,
p-224499,2022.0,c-298,c-2773,,
p-224499,2021.0,c-22327,c-298,75000.0,
p-224499,2021.0,c-78,c-22327,75000.0,
p-224499,2020.0,c-10213,c-78,100000.0,
p-224499,2020.0,c-515,c-10213,100000.0,
p-224499,2019.0,c-434,c-515,100000.0,
p-224499,2017.0,c-41,c-434,100000.0,
p-224499,2016.0,c-389,c-41,50000.0,
p-224499,2015.0,c-2509,c-389,25000.0,
p-224499,2014.0,c-21063,c-2509,,
p-224499,2013.0,c-40271,c-21063,,
p-224499,2012.0,c-12786,c-40271,,
p-224499,2009.0,c-38972,c-12786,,
p-55508,2021.0,c-164,c-269,600000.0,
p-55508,2019.0,c-515,c-164,1500000.0,
p-55508,2019.0,c-41,c-515,1500000.0,
p-55508,2015.0,c-148,c-41,4000000.0,6500000.0
p-55508,2015.0,c-41,c-148,6000000.0,
p-55508,2014.0,c-148,c-41,7500000.0,
p-55508,2014.0,c-931,c-148,7500000.0,2500000.0
p-55508,2014.0,c-148,c-931,9000000.0,
p-55508,2013.0,c-33,c-148,11000000.0,
p-55508,2011.0,c-39,c-33,6000000.0,1750000.0
p-55508,2010.0,c-33,c-39,3000000.0,
p-55508,2010.0,c-80,c-33,3000000.0,
p-55508,2010.0,c-33,c-80,3000000.0,200000.0
p-55508,2009.0,c-8,c-33,3000000.0,
p-55508,2008.0,c-578,c-8,100000.0,
p-55508,2008.0,c-5295,c-578,,500000.0
p-55508,2007.0,c-21052,c-5295,,3000000.0
p-55508,2005.0,c-11965,c-21052,,
p-55508,2004.0,c-11845,c-11965,,
p-55508,2001.0,c-53989,c-11845,,
p-125858,2019.0,c-533,c-15,32000000.0,32000000.0
p-125858,2016.0,c-41,c-533,1300000.0,4700000.0
p-125858,2016.0,c-38,c-41,1300000.0,
p-125858,2015.0,c-41,c-38,1300000.0,
p-125858,2015.0,c-2,c-41,1000000.0,
p-125858,2014.0,c-41,c-2,350000.0,
p-125858,2013.0,c-17,c-41,350000.0,
p-125858,2012.0,c-1464,c-17,,
p-125858,2011.0,c-9604,c-1464,,
p-125858,2010.0,c-21416,c-9604,,
p-125858,2008.0,c-11896,c-21416,,
p-125858,2007.0,c-11884,c-11896,,
p-4687,2022.0,c-515,c-123,250000.0,
p-4687,2021.0,c-41,c-515,350000.0,
p-4687,2015.0,c-82,c-41,3500000.0,3000000.0
p-4687,2014.0,c-86,c-82,6000000.0,
p-4687,2004.0,c-2491,c-86,,
p-4687,2003.0,c-21079,c-2491,,
p-4687,2001.0,c-39379,c-21079,,
p-4687,1997.0,c-42402,c-39379,,
p-39426,2022.0,c-6954,c-515,400000.0,
p-39426,2021.0,c-36100,c-6954,600000.0,
p-39426,2019.0,c-24,c-36100,1500000.0,
p-39426,2019.0,c-42,c-24,1500000.0,
p-39426,2019.0,c-24,c-42,2500000.0,
p-39426,2018.0,c-41,c-24,3000000.0,200000.0
p-39426,2014.0,c-39,c-41,7000000.0,
p-39426,2011.0,c-65,c-39,2000000.0,4500000.0
p-39426,2009.0,c-254,c-65,300000.0,1800000.0
p-39426,2009.0,c-65,c-254,200000.0,
p-39426,2007.0,c-393,c-65,,
p-39426,2006.0,c-2612,c-393,,
p-39426,2004.0,c-21077,c-2612,,
p-39426,2003.0,c-21057,c-21077,,
p-39426,2002.0,c-12016,c-21057,,
p-39426,1998.0,c-42393,c-12016,,
p-209686,2023.0,c-129,c-269,500000.0,
p-209686,2022.0,c-269,c-129,300000.0,
p-209686,2020.0,c-78,c-269,250000.0,
p-209686,2018.0,c-81,c-78,175000.0,
p-209686,2016.0,c-389,c-81,300000.0,
p-209686,2014.0,c-78,c-389,,
p-209686,2013.0,c-4578,c-78,,
p-209686,2011.0,c-34917,c-4578,,
p-209686,2009.0,c-37483,c-34917,,
p-209686,2008.0,c-41083,c-37483,,
p-209686,2002.0,c-41991,c-41083,,
p-209686,2001.0,c-42015,c-41991,,
p-241307,2019.0,c-41,c-269,250000.0,
p-241307,2019.0,c-66,c-41,250000.0,
p-241307,2017.0,c-41,c-66,200000.0,
p-241307,2015.0,c-2509,c-41,100000.0,
p-241307,2013.0,c-21063,c-2509,,
p-241307,2012.0,c-12786,c-21063,,
p-241307,2010.0,c-36409,c-12786,,
p-241307,2009.0,c-43050,c-36409,,
p-30308,2019.0,c-4,c-123,500000.0,
p-30308,2019.0,c-10482,c-4,750000.0,
p-30308,2017.0,c-2700,c-10482,1500000.0,
p-30308,2016.0,c-41,c-2700,1500000.0,
p-30308,2011.0,c-2,c-41,5000000.0,4000000.0
p-30308,2010.0,c-80,c-2,1500000.0,500000.0
p-30308,2010.0,c-2,c-80,1500000.0,
p-30308,2009.0,c-80,c-2,1400000.0,
p-30308,2009.0,c-65,c-80,1400000.0,
p-30308,2008.0,c-80,c-65,700000.0,
p-30308,2006.0,c-105,c-80,250000.0,600000.0
p-30308,2005.0,c-7647,c-105,,
p-30308,2004.0,c-7636,c-7647,,
p-30308,2003.0,c-38881,c-7636,,
p-30308,2001.0,c-38880,c-38881,,
p-30308,1996.0,c-53991,c-38880,,
p-93184,2023.0,c-272,c-965,700000.0,
p-93184,2019.0,c-642,c-272,600000.0,
p-93184,2019.0,c-504,c-642,800000.0,
p-93184,2018.0,c-272,c-504,800000.0,
p-93184,2018.0,c-504,c-272,400000.0,
p-93184,2017.0,c-41,c-504,500000.0,
p-93184,2016.0,c-18487,c-41,1300000.0,
p-93184,2015.0,c-272,c-18487,1300000.0,910000.0
p-93184,2013.0,c-1092,c-272,325000.0,
p-93184,2011.0,c-13427,c-1092,250000.0,
p-93184,2011.0,c-1092,c-13427,250000.0,
p-93184,2011.0,c-22163,c-1092,450000.0,
p-93184,2011.0,c-1092,c-22163,450000.0,
p-93184,2010.0,c-8877,c-1092,450000.0,
p-93184,2010.0,c-1092,c-8877,450000.0,
p-93184,2009.0,c-8955,c-1092,25000.0,
p-93184,2007.0,c-42543,c-8955,,
p-93184,2003.0,c-42077,c-42543,,
p-124083,2023.0,c-10213,c-515,75000.0,
p-124083,2019.0,c-515,c-10213,125000.0,
p-124083,2018.0,c-192,c-515,200000.0,
p-124083,2017.0,c-515,c-192,250000.0,
p-124083,2017.0,c-41,c-515,250000.0,
p-124083,2014.0,c-389,c-41,75000.0,
p-124083,2011.0,c-2509,c-389,,
p-124083,2010.0,c-21063,c-2509,,
p-124083,2008.0,c-39063,c-21063,,
p-196570,2021.0,c-40373,c-117,75000.0,
p-196570,2020.0,c-515,c-40373,125000.0,
p-196570,2019.0,c-91,c-515,150000.0,
p-196570,2018.0,c-108,c-91,200000.0,
p-196570,2016.0,c-41,c-108,100000.0,
p-196570,2014.0,c-5343,c-41,,
p-196570,2012.0,c-21063,c-5343,,
p-140579,2022.0,c-1123,c-419,3000000.0,
p-140579,2022.0,c-144,c-1123,3000000.0,
p-140579,2021.0,c-1123,c-144,1000000.0,
p-140579,2019.0,c-18,c-1123,3000000.0,
p-140579,2016.0,c-41,c-18,6000000.0,
p-140579,2016.0,c-18,c-41,8000000.0,
p-140579,2015.0,c-15,c-18,8000000.0,1200000.0
p-140579,2014.0,c-4,c-15,10000000.0,10000000.0
p-140579,2013.0,c-260,c-4,3000000.0,6800000.0
p-140579,2011.0,c-5501,c-260,200000.0,2200000.0
p-140579,2009.0,c-14537,c-5501,,
p-140579,2008.0,c-32338,c-14537,,
p-73013,2022.0,c-5381,c-515,250000.0,
p-73013,2021.0,c-1230,c-5381,1000000.0,
p-73013,2019.0,c-41,c-1230,2000000.0,
p-73013,2018.0,c-399,c-41,2500000.0,
p-73013,2017.0,c-41,c-399,2000000.0,
p-73013,2014.0,c-44,c-41,9000000.0,8500000.0
p-73013,2014.0,c-41,c-44,9000000.0,
p-73013,2013.0,c-44,c-41,4000000.0,
p-73013,2010.0,c-4713,c-44,,350000.0
p-73013,2009.0,c-5343,c-4713,,
p-73013,2008.0,c-21087,c-5343,,
p-73013,2008.0,c-21416,c-21087,,
p-73013,2007.0,c-21073,c-21416,,
p-73013,2006.0,c-11884,c-21073,,
p-73013,1999.0,c-53992,c-11884,,
p-120205,2022.0,c-167,c-60,4500000.0,
p-120205,2020.0,c-33,c-167,5500000.0,
p-120205,2020.0,c-167,c-33,7000000.0,
p-120205,2017.0,c-41,c-167,3500000.0,500000.0
p-120205,2015.0,c-80,c-41,1500000.0,5500000.0
p-120205,2015.0,c-533,c-80,1500000.0,3000000.0
p-120205,2015.0,c-80,c-533,600000.0,500000.0
p-120205,2014.0,c-533,c-80,450000.0,
p-120205,2014.0,c-35,c-533,450000.0,
p-120205,2013.0,c-533,c-35,200000.0,
p-120205,2012.0,c-2394,c-533,200000.0,
p-120205,2011.0,c-533,c-2394,250000.0,100000.0
p-120205,2011.0,c-2394,c-533,250000.0,
p-120205,2010.0,c-6244,c-2394,100000.0,
p-120205,2009.0,c-15846,c-6244,,200000.0
p-120205,2008.0,c-20451,c-15846,,
p-52530,2023.0,c-102,c-123,75000.0,
p-52530,2021.0,c-10,c-102,400000.0,
p-52530,2018.0,c-41,c-10,350000.0,
p-52530,2017.0,c-105,c-41,800000.0,
p-52530,2016.0,c-41,c-105,1250000.0,
p-52530,2015.0,c-533,c-41,2500000.0,2500000.0
p-52530,2011.0,c-102,c-533,750000.0,
p-52530,2008.0,c-68,c-102,200000.0,300000.0
p-52530,2007.0,c-8221,c-68,,
p-52530,2006.0,c-53993,c-8221,,
p-52530,2005.0,c-53996,c-53993,,
p-52530,2003.0,c-33732,c-53996,,
p-52530,2002.0,c-33728,c-33732,,
p-52530,2001.0,c-47119,c-33728,,
p-7427,2017.0,c-72,c-123,,
p-7427,2016.0,c-41,c-72,500000.0,
p-7427,2015.0,c-82,c-41,2000000.0,2000000.0
p-7427,2012.0,c-27,c-82,3500000.0,
p-7427,2009.0,c-41,c-27,12000000.0,
p-7427,2007.0,c-2410,c-41,5250000.0,2000000.0
p-7427,2003.0,c-419,c-2410,,5000000.0
p-7427,2002.0,c-5107,c-419,2000000.0,1000000.0
p-7427,2001.0,c-2409,c-5107,,
p-7427,2000.0,c-44,c-2409,,650000.0
p-7427,2000.0,c-2409,c-44,,
p-7427,2000.0,c-44,c-2409,,
p-7427,1998.0,c-2409,c-44,,100000.0
p-7427,1997.0,c-20143,c-2409,,250000.0
p-216597,2022.0,c-15156,c-37956,50000.0,
p-216597,2021.0,c-2944,c-15156,25000.0,
p-216597,2020.0,c-3207,c-2944,75000.0,
p-216597,2018.0,c-41,c-3207,250000.0,
p-216597,2018.0,c-11688,c-41,250000.0,
p-216597,2018.0,c-41,c-11688,600000.0,
p-216597,2018.0,c-19789,c-41,600000.0,
p-216597,2017.0,c-41,c-19789,600000.0,
p-216597,2017.0,c-10484,c-41,600000.0,
p-216597,2016.0,c-41,c-10484,400000.0,
p-216597,2015.0,c-20,c-41,400000.0,100000.0
p-216597,2013.0,c-44812,c-20,250000.0,400000.0
p-216597,2012.0,c-44813,c-44812,50000.0,
p-216597,2011.0,c-44814,c-44813,,
p-216597,2010.0,c-42753,c-44814,,
p-216597,2009.0,c-46680,c-42753,,
p-93763,2023.0,c-33,c-44,900000.0,
p-93763,2022.0,c-44,c-33,3000000.0,
p-93763,2020.0,c-60,c-44,7000000.0,300000.0
p-93763,2015.0,c-10,c-60,400000.0,7000000.0
p-93763,2014.0,c-60,c-10,250000.0,
p-93763,2012.0,c-245,c-60,175000.0,
p-93763,2010.0,c-4042,c-245,,
p-93763,2009.0,c-21075,c-4042,,
p-93763,2008.0,c-23793,c-21075,,
p-93763,2007.0,c-37897,c-23793,,
p-93763,2005.0,c-70840,c-37897,,
p-2154,2022.0,c-4,c-123,50000.0,
p-2154,2018.0,c-60,c-4,100000.0,
p-2154,2015.0,c-293,c-60,600000.0,
p-2154,2008.0,c-30,c-293,150000.0,
p-2154,2006.0,c-108,c-30,150000.0,
p-2154,2004.0,c-177,c-108,,
p-2154,2001.0,c-5372,c-177,,
p-2154,2000.0,c-49476,c-5372,,
p-2154,1998.0,c-49477,c-49476,,
p-2154,1997.0,c-12016,c-49477,,
p-2154,1990.0,c-49478,c-12016,,
p-124456,2019.0,c-245,c-9751,25000.0,
p-124456,2018.0,c-64,c-245,50000.0,
p-124456,2016.0,c-60,c-64,100000.0,
p-124456,2015.0,c-245,c-60,100000.0,
p-124456,2014.0,c-42,c-245,100000.0,
p-124456,2013.0,c-2517,c-42,,
p-124456,2012.0,c-4042,c-2517,,
p-124456,2011.0,c-21075,c-4042,,
p-124456,2009.0,c-18042,c-21075,,
p-160938,2022.0,c-79,c-44,7000000.0,500000.0
p-160938,2018.0,c-60,c-79,4000000.0,
p-160938,2014.0,c-24,c-60,1500000.0,800000.0
p-160938,2012.0,c-21057,c-24,,
p-160938,2010.0,c-12016,c-21057,,
p-160938,2007.0,c-46722,c-12016,,
p-160938,2006.0,c-44808,c-46722,,
p-160938,2005.0,c-46724,c-44808,,
p-77920,2021.0,c-105,c-254,600000.0,
p-77920,2016.0,c-60,c-105,1300000.0,750000.0
p-77920,2012.0,c-245,c-60,150000.0,
p-77920,2010.0,c-4042,c-245,50000.0,
p-77920,2008.0,c-23893,c-4042,,
p-77920,2007.0,c-39109,c-23893,,
p-77920,2006.0,c-39108,c-39109,,
p-77920,2005.0,c-12015,c-39108,,
p-77920,2002.0,c-39108,c-12015,,
p-38266,2019.0,c-89,c-123,,
p-38266,2017.0,c-60,c-89,1000000.0,
p-38266,2014.0,c-2,c-60,1750000.0,1200000.0
p-38266,2012.0,c-630,c-2,3000000.0,
p-38266,2009.0,c-714,c-630,5000000.0,1500000.0
p-38266,2006.0,c-10773,c-714,100000.0,
p-38266,2006.0,c-5649,c-10773,100000.0,
p-38266,2005.0,c-10773,c-5649,,
p-230803,2023.0,c-745,c-49554,,
p-230803,2020.0,c-245,c-745,,
p-230803,2015.0,c-4042,c-245,25000.0,
p-230803,2014.0,c-21075,c-4042,,
p-230803,2012.0,c-50083,c-21075,,
p-93707,2012.0,c-4042,c-60,,
p-93707,2010.0,c-21075,c-4042,,
p-93707,2008.0,c-18042,c-21075,,
p-93707,2006.0,c-39652,c-18042,,
p-192169,2019.0,c-60,c-2036,750000.0,500000.0
p-192169,2019.0,c-109,c-60,750000.0,
p-192169,2018.0,c-60,c-109,350000.0,
p-192169,2018.0,c-48,c-60,350000.0,
p-192169,2017.0,c-60,c-48,300000.0,
p-192169,2015.0,c-245,c-60,150000.0,
p-192169,2014.0,c-4042,c-245,,
p-192169,2013.0,c-21075,c-4042,,
p-192169,2011.0,c-18042,c-21075,,
p-192169,2009.0,c-45449,c-18042,,
p-27900,2017.0,c-2,c-123,,
p-27900,2016.0,c-60,c-2,700000.0,
p-27900,2009.0,c-5107,c-60,750000.0,500000.0
p-27900,2002.0,c-14446,c-5107,,
p-27900,2001.0,c-36357,c-14446,,
p-27900,1999.0,c-36356,c-36357,,
p-73333,2022.0,c-6646,c-76,725000.0,800000.0
p-73333,2021.0,c-195,c-6646,700000.0,
p-73333,2017.0,c-35,c-195,650000.0,800000.0
p-73333,2016.0,c-60,c-35,650000.0,
p-73333,2015.0,c-23,c-60,1400000.0,
p-73333,2014.0,c-60,c-23,1500000.0,
p-73333,2012.0,c-1274,c-60,1250000.0,500000.0
p-73333,2008.0,c-30721,c-1274,,
p-73333,2007.0,c-40024,c-30721,,
p-93604,2015.0,c-254,c-60,700000.0,
p-93604,2013.0,c-3,c-254,150000.0,
p-93604,2012.0,c-438,c-3,75000.0,
p-93604,2011.0,c-7781,c-438,,
p-93604,2009.0,c-21076,c-7781,,
p-93604,2008.0,c-21048,c-21076,,
p-93604,2007.0,c-11880,c-21048,,
p-66005,2021.0,c-60,c-504,800000.0,
p-66005,2021.0,c-26,c-60,800000.0,
p-66005,2021.0,c-60,c-26,1000000.0,
p-66005,2015.0,c-504,c-60,2250000.0,
p-66005,2011.0,c-242,c-504,600000.0,150000.0
p-66005,2011.0,c-504,c-242,600000.0,
p-66005,2010.0,c-242,c-504,250000.0,
p-66005,2008.0,c-14156,c-242,,
p-66005,2007.0,c-14536,c-14156,,
p-66005,2006.0,c-20939,c-14536,,
p-66005,2005.0,c-49162,c-20939,,
p-66005,2005.0,c-49163,c-49162,,
p-66005,2003.0,c-49162,c-49163,,
p-30942,2023.0,c-1,c-123,150000.0,
p-30942,2022.0,c-42,c-1,250000.0,
p-30942,2020.0,c-60,c-42,650000.0,
p-30942,2014.0,c-4,c-60,2000000.0,1000000.0
p-30942,2008.0,c-1,c-4,50000.0,100000.0
p-30942,2007.0,c-1404,c-1,,
p-30942,2006.0,c-328,c-1404,,
p-30942,2005.0,c-8254,c-328,,
p-30942,2004.0,c-21050,c-8254,,
p-30942,2000.0,c-44507,c-21050,,
p-30942,1998.0,c-44510,c-44507,,
p-55099,2013.0,c-94,c-60,800000.0,
p-55099,2011.0,c-60,c-94,150000.0,
p-55099,2010.0,c-245,c-60,150000.0,
p-55099,2009.0,c-4042,c-245,100000.0,
p-55099,2007.0,c-21075,c-4042,,
p-55099,2005.0,c-20942,c-21075,,
p-55099,2001.0,c-40486,c-20942,,
p-29865,2018.0,c-60,c-123,,
p-29865,2008.0,c-79,c-60,250000.0,150000.0
p-29865,2008.0,c-102,c-79,250000.0,
p-29865,2005.0,c-7329,c-102,,
p-29865,2004.0,c-35354,c-7329,,
p-29865,2002.0,c-39107,c-35354,,
p-29865,2000.0,c-39106,c-39107,,
