id,name,birth_date,age,height,current_club_id,club_joined,contract_expires,birth_place,citizenship,position,national_id,current_value,agent,foot,shirt_number
p-155395,,,,,,,,,,,,,,,
p-51058,,,,,,,,,,,,,,,
p-262365,,,,,,,,,,,,,,,
p-73782,,,,,,,,,,,,,,,
p-143044,,,,,,,,,,,,,,,
p-308278,,,,,,,,,,,,,,,
p-368635,,,,,,,,,,,,,,,
p-198638,,,,,,,,,,,,,,,
p-288376,,,,,,,,,,,,,,,
p-311287,,,,,,,,,,,,,,,
p-468700,,,,,,,,,,,,,,,
p-251880,,,,,,,,,,,,,,,
p-500191,,,,,,,,,,,,,,,
p-448844,,,,,,,,,,,,,,,
p-74641,,,,,,,,,,,,,,,
p-297784,,,,,,,,,,,,,,,
p-131667,,,,,,,,,,,,,,,
p-631221,,,,,,,,,,,,,,,
p-162079,,,,,,,,,,,,,,,
p-631223,,,,,,,,,,,,,,,
p-162074,,,,,,,,,,,,,,,
p-251888,,,,,,,,,,,,,,,
p-610336,,,,,,,,,,,,,,,
p-34870,,,,,,,,,,,,,,,
p-632471,,,,,,,,,,,,,,,
p-713632,,,,,,,,,,,,,,,
p-330684,,,,,,,,,,,,,,,
p-631222,,,,,,,,,,,,,,,
p-562058,,,,,,,,,,,,,,,
p-93935,,,,,,,,,,,,,,,
p-713649,,,,,,,,,,,,,,,
p-120443,,,,,,,,,,,,,,,
p-376588,,,,,,,,,,,,,,,
p-282727,,,,,,,,,,,,,,,
p-315289,,,,,,,,,,,,,,,
p-713644,,,,,,,,,,,,,,,
p-282722,,,,,,,,,,,,,,,
p-487688,,,,,,,,,,,,,,,
p-67548,,,,,,,,,,,,,,,
p-413262,,,,,,,,,,,,,,,
p-611426,,,,,,,,,,,,,,,
p-57825,,,,,,,,,,,,,,,
p-119235,,,,,,,,,,,,,,,
p-596884,,,,,,,,,,,,,,,
p-5072,,,,,,,,,,,,,,,
p-168797,,,,,,,,,,,,,,,
p-370844,,,,,,,,,,,,,,,
p-110036,,,,,,,,,,,,,,,
p-286779,,,,,,,,,,,,,,,
p-91716,,,,,,,,,,,,,,,
p-41023,,,,,,,,,,,,,,,
p-415642,,,,,,,,,,,,,,,
p-441986,,,,,,,,,,,,,,,
p-217285,,,,,,,,,,,,,,,
p-331575,,,,,,,,,,,,,,,
p-231586,,,,,,,,,,,,,,,
p-45668,,,,,,,,,,,,,,,
p-284177,,,,,,,,,,,,,,,
p-282577,,,,,,,,,,,,,,,
p-55510,,,,,,,,,,,,,,,
p-1126,,,,,,,,,,,,,,,
p-290551,,,,,,,,,,,,,,,
p-160285,,,,,,,,,,,,,,,
p-117469,,,,,,,,,,,,,,,
p-93844,,,,,,,,,,,,,,,
p-240889,,,,,,,,,,,,,,,
p-51176,,,,,,,,,,,,,,,
p-44713,,,,,,,,,,,,,,,
p-348214,,,,,,,,,,,,,,,
p-108650,,,,,,,,,,,,,,,
p-185245,,,,,,,,,,,,,,,
p-36284,,,,,,,,,,,,,,,
p-79967,,,,,,,,,,,,,,,
p-532,,,,,,,,,,,,,,,
p-103547,,,,,,,,,,,,,,,
p-337082,,,,,,,,,,,,,,,
p-86916,,,,,,,,,,,,,,,
p-84150,,,,,,,,,,,,,,,
p-79503,,,,,,,,,,,,,,,
p-452392,,,,,,,,,,,,,,,
p-469949,,,,,,,,,,,,,,,
p-160968,,,,,,,,,,,,,,,
p-237162,,,,,,,,,,,,,,,
p-290587,,,,,,,,,,,,,,,
p-234193,,,,,,,,,,,,,,,
p-205544,,,,,,,,,,,,,,,
p-153678,,,,,,,,,,,,,,,
p-53400,,,,,,,,,,,,,,,
p-147485,,,,,,,,,,,,,,,
p-106270,,,,,,,,,,,,,,,
p-386786,,,,,,,,,,,,,,,
p-472249,,,,,,,,,,,,,,,
p-112935,,,,,,,,,,,,,,,
p-553285,,,,,,,,,,,,,,,
p-607720,,,,,,,,,,,,,,,
p-580193,,,,,,,,,,,,,,,
p-287188,,,,,,,,,,,,,,,
p-490581,,,,,,,,,,,,,,,
p-428189,,,,,,,,,,,,,,,
p-522084,,,,,,,,,,,,,,,
p-147573,,,,,,,,,,,,,,,
p-45912,,,,,,,,,,,,,,,
p-171170,,,,,,,,,,,,,,,
p-551182,,,,,,,,,,,,,,,
p-61546,,,,,,,,,,,,,,,
p-65237,,,,,,,,,,,,,,,
p-30677,,,,,,,,,,,,,,,
p-373683,,,,,,,,,,,,,,,
p-181619,,,,,,,,,,,,,,,
p-505493,,,,,,,,,,,,,,,
p-63463,,,,,,,,,,,,,,,
p-168959,,,,,,,,,,,,,,,
p-91763,,,,,,,,,,,,,,,
p-207924,,,,,,,,,,,,,,,
p-305957,,,,,,,,,,,,,,,
p-252641,,,,,,,,,,,,,,,
p-291247,,,,,,,,,,,,,,,
p-355397,,,,,,,,,,,,,,,
p-283223,,,,,,,,,,,,,,,
p-396894,,,,,,,,,,,,,,,
p-98596,,,,,,,,,,,,,,,
p-58818,,,,,,,,,,,,,,,
p-334222,,,,,,,,,,,,,,,
p-249303,,,,,,,,,,,,,,,
p-636092,,,,,,,,,,,,,,,
p-64134,,,,,,,,,,,,,,,
p-340339,,,,,,,,,,,,,,,
p-609361,,,,,,,,,,,,,,,
p-216240,,,,,,,,,,,,,,,
p-164055,,,,,,,,,,,,,,,
p-545647,,,,,,,,,,,,,,,
p-137616,,,,,,,,,,,,,,,
p-238486,,,,,,,,,,,,,,,
p-336828,,,,,,,,,,,,,,,
p-129473,,,,,,,,,,,,,,,
p-70934,,,,,,,,,,,,,,,
p-349873,,,,,,,,,,,,,,,
p-632741,,,,,,,,,,,,,,,
p-340870,,,,,,,,,,,,,,,
p-372051,,,,,,,,,,,,,,,
p-255653,,,,,,,,,,,,,,,
p-50355,,,,,,,,,,,,,,,
p-259930,,,,,,,,,,,,,,,
p-144128,,,,,,,,,,,,,,,
p-448835,,,,,,,,,,,,,,,
p-581640,,,,,,,,,,,,,,,
p-646741,,,,,,,,,,,,,,,
p-740253,,,,,,,,,,,,,,,
p-461619,,,,,,,,,,,,,,,
p-540676,,,,,,,,,,,,,,,
p-334042,,,,,,,,,,,,,,,
p-715628,,,,,,,,,,,,,,,
p-892221,,,,,,,,,,,,,,,
p-523977,,,,,,,,,,,,,,,
p-357628,,,,,,,,,,,,,,,
p-892929,,,,,,,,,,,,,,,
p-186399,,,,,,,,,,,,,,,
p-58115,,,,,,,,,,,,,,,
p-23338,,,,,,,,,,,,,,,
p-288371,,,,,,,,,,,,,,,
p-139336,,,,,,,,,,,,,,,
p-264140,,,,,,,,,,,,,,,
p-71548,,,,,,,,,,,,,,,
p-128488,,,,,,,,,,,,,,,
p-63723,,,,,,,,,,,,,,,
p-26066,,,,,,,,,,,,,,,
p-354359,,,,,,,,,,,,,,,
p-87469,,,,,,,,,,,,,,,
p-457107,,,,,,,,,,,,,,,
p-39907,,,,,,,,,,,,,,,
p-266795,,,,,,,,,,,,,,,
p-63689,,,,,,,,,,,,,,,
p-374077,,,,,,,,,,,,,,,
p-289287,,,,,,,,,,,,,,,
p-510990,,,,,,,,,,,,,,,
p-98249,,,,,,,,,,,,,,,
p-51587,,,,,,,,,,,,,,,
p-60890,,,,,,,,,,,,,,,
p-281755,,,,,,,,,,,,,,,
p-391332,,,,,,,,,,,,,,,
p-81988,,,,,,,,,,,,,,,
p-154059,,,,,,,,,,,,,,,
p-203043,,,,,,,,,,,,,,,
p-337922,,,,,,,,,,,,,,,
p-783429,,,,,,,,,,,,,,,
p-198006,,,,,,,,,,,,,,,
p-728695,,,,,,,,,,,,,,,
p-290273,,,,,,,,,,,,,,,
p-223890,,,,,,,,,,,,,,,
p-684253,,,,,,,,,,,,,,,
p-138935,,,,,,,,,,,,,,,
p-188157,,,,,,,,,,,,,,,
p-398738,,,,,,,,,,,,,,,
p-480955,,,,,,,,,,,,,,,
p-75446,,,,,,,,,,,,,,,
p-79352,,,,,,,,,,,,,,,
p-199325,,,,,,,,,,,,,,,
p-562617,,,,,,,,,,,,,,,
p-248330,,,,,,,,,,,,,,,
p-169681,,,,,,,,,,,,,,,
p-71559,,,,,,,,,,,,,,,
p-634928,,,,,,,,,,,,,,,
p-710653,,,,,,,,,,,,,,,
p-125931,,,,,,,,,,,,,,,
p-380365,,,,,,,,,,,,,,,
p-634730,,,,,,,,,,,,,,,
p-282421,,,,,,,,,,,,,,,
p-67550,,,,,,,,,,,,,,,
p-242299,,,,,,,,,,,,,,,
p-486834,,,,,,,,,,,,,,,
p-638210,,,,,,,,,,,,,,,
p-158057,,,,,,,,,,,,,,,
p-710656,,,,,,,,,,,,,,,
p-458466,,,,,,,,,,,,,,,
p-271021,,,,,,,,,,,,,,,
p-164292,,,,,,,,,,,,,,,
p-181006,,,,,,,,,,,,,,,
p-35564,,,,,,,,,,,,,,,
p-17592,,,,,,,,,,,,,,,
p-46991,,,,,,,,,,,,,,,
p-282409,,,,,,,,,,,,,,,
p-211107,,,,,,,,,,,,,,,
p-44735,,,,,,,,,,,,,,,
p-254039,,,,,,,,,,,,,,,
p-156848,,,,,,,,,,,,,,,
p-255892,,,,,,,,,,,,,,,
p-274775,,,,,,,,,,,,,,,
p-455275,,,,,,,,,,,,,,,
p-240039,,,,,,,,,,,,,,,
p-126731,,,,,,,,,,,,,,,
p-336041,,,,,,,,,,,,,,,
p-400104,,,,,,,,,,,,,,,
p-138934,,,,,,,,,,,,,,,
p-104276,,,,,,,,,,,,,,,
p-85365,,,,,,,,,,,,,,,
p-226820,,,,,,,,,,,,,,,
p-268175,,,,,,,,,,,,,,,
p-322218,,,,,,,,,,,,,,,
p-449496,,,,,,,,,,,,,,,
p-71002,,,,,,,,,,,,,,,
p-74257,,,,,,,,,,,,,,,
p-119622,,,,,,,,,,,,,,,
p-404688,,,,,,,,,,,,,,,
p-282008,,,,,,,,,,,,,,,
p-129392,,,,,,,,,,,,,,,
p-81998,,,,,,,,,,,,,,,
p-7717,,,,,,,,,,,,,,,
p-351541,,,,,,,,,,,,,,,
p-292617,,,,,,,,,,,,,,,
p-376589,,,,,,,,,,,,,,,
p-455276,,,,,,,,,,,,,,,
p-56540,,,,,,,,,,,,,,,
p-503032,,,,,,,,,,,,,,,
p-481046,,,,,,,,,,,,,,,
p-426943,,,,,,,,,,,,,,,
p-355396,,,,,,,,,,,,,,,
p-132632,,,,,,,,,,,,,,,
p-345716,,,,,,,,,,,,,,,
p-199375,,,,,,,,,,,,,,,
p-35561,,,,,,,,,,,,,,,
p-455378,,,,,,,,,,,,,,,
p-188837,,,,,,,,,,,,,,,
p-415240,,,,,,,,,,,,,,,
p-57795,,,,,,,,,,,,,,,
p-540961,,,,,,,,,,,,,,,
p-221903,,,,,,,,,,,,,,,
p-455056,,,,,,,,,,,,,,,
p-331356,,,,,,,,,,,,,,,
p-635347,,,,,,,,,,,,,,,
p-64804,,,,,,,,,,,,,,,
p-54774,,,,,,,,,,,,,,,
p-231980,,,,,,,,,,,,,,,
p-71279,,,,,,,,,,,,,,,
p-368465,,,,,,,,,,,,,,,
p-731291,,,,,,,,,,,,,,,
p-213875,,,,,,,,,,,,,,,
p-457782,,,,,,,,,,,,,,,
p-245770,,,,,,,,,,,,,,,
p-649055,,,,,,,,,,,,,,,
p-59568,,,,,,,,,,,,,,,
p-405559,,,,,,,,,,,,,,,
p-968304,,,,,,,,,,,,,,,
p-203775,,,,,,,,,,,,,,,
p-265391,,,,,,,,,,,,,,,
p-62940,,,,,,,,,,,,,,,
p-423172,,,,,,,,,,,,,,,
p-353803,,,,,,,,,,,,,,,
p-504505,,,,,,,,,,,,,,,
p-718668,,,,,,,,,,,,,,,
p-606569,,,,,,,,,,,,,,,
p-635342,,,,,,,,,,,,,,,
p-142420,,,,,,,,,,,,,,,
p-776703,,,,,,,,,,,,,,,
p-631061,,,,,,,,,,,,,,,
p-253238,,,,,,,,,,,,,,,
p-331503,,,,,,,,,,,,,,,
p-199131,,,,,,,,,,,,,,,
p-630991,,,,,,,,,,,,,,,
p-568153,,,,,,,,,,,,,,,
p-531414,,,,,,,,,,,,,,,
p-537375,,,,,,,,,,,,,,,
p-398183,,,,,,,,,,,,,,,
p-373352,,,,,,,,,,,,,,,
p-271443,,,,,,,,,,,,,,,
p-891329,,,,,,,,,,,,,,,
p-537767,,,,,,,,,,,,,,,
p-597083,,,,,,,,,,,,,,,
p-95736,,,,,,,,,,,,,,,
p-167228,,,,,,,,,,,,,,,
p-401825,,,,,,,,,,,,,,,
p-303140,,,,,,,,,,,,,,,
p-44012,,,,,,,,,,,,,,,
p-64363,,,,,,,,,,,,,,,
p-74232,,,,,,,,,,,,,,,
p-184767,,,,,,,,,,,,,,,
p-77262,,,,,,,,,,,,,,,
p-228584,,,,,,,,,,,,,,,
p-153236,,,,,,,,,,,,,,,
p-181112,,,,,,,,,,,,,,,
p-409106,,,,,,,,,,,,,,,
p-30929,,,,,,,,,,,,,,,
p-65489,,,,,,,,,,,,,,,
p-5957,,,,,,,,,,,,,,,
p-176133,,,,,,,,,,,,,,,
p-531062,,,,,,,,,,,,,,,
p-153238,,,,,,,,,,,,,,,
p-223068,,,,,,,,,,,,,,,
p-226074,,,,,,,,,,,,,,,
p-235540,,,,,,,,,,,,,,,
p-311277,,,,,,,,,,,,,,,
p-67082,,,,,,,,,,,,,,,
p-397896,,,,,,,,,,,,,,,
p-336731,,,,,,,,,,,,,,,
p-282672,,,,,,,,,,,,,,,
p-25319,,,,,,,,,,,,,,,
p-171167,,,,,,,,,,,,,,,
p-284727,,,,,,,,,,,,,,,
p-110366,,,,,,,,,,,,,,,
p-120630,,,,,,,,,,,,,,,
p-216463,,,,,,,,,,,,,,,
p-483461,,,,,,,,,,,,,,,
p-388516,,,,,,,,,,,,,,,
p-54217,,,,,,,,,,,,,,,
p-417913,,,,,,,,,,,,,,,
p-524937,,,,,,,,,,,,,,,
p-390823,,,,,,,,,,,,,,,
p-93330,,,,,,,,,,,,,,,
p-73180,,,,,,,,,,,,,,,
p-510396,,,,,,,,,,,,,,,
p-73319,,,,,,,,,,,,,,,
p-537232,,,,,,,,,,,,,,,
p-230222,,,,,,,,,,,,,,,
p-531418,,,,,,,,,,,,,,,
p-340861,,,,,,,,,,,,,,,
p-158795,,,,,,,,,,,,,,,
p-169212,,,,,,,,,,,,,,,
p-455080,,,,,,,,,,,,,,,
p-797162,,,,,,,,,,,,,,,
p-309980,,,,,,,,,,,,,,,
p-197576,,,,,,,,,,,,,,,
p-566574,,,,,,,,,,,,,,,
p-311439,,,,,,,,,,,,,,,
p-684928,,,,,,,,,,,,,,,
p-390667,,,,,,,,,,,,,,,
p-388518,,,,,,,,,,,,,,,
p-76032,,,,,,,,,,,,,,,
p-261493,,,,,,,,,,,,,,,
p-114282,,,,,,,,,,,,,,,
p-38746,,,,,,,,,,,,,,,
p-337247,,,,,,,,,,,,,,,
p-699501,,,,,,,,,,,,,,,
p-631050,,,,,,,,,,,,,,,
p-627281,,,,,,,,,,,,,,,
p-331501,,,,,,,,,,,,,,,
p-142419,,,,,,,,,,,,,,,
p-588426,,,,,,,,,,,,,,,
p-678406,,,,,,,,,,,,,,,
p-925743,,,,,,,,,,,,,,,
p-217143,,,,,,,,,,,,,,,
p-554334,,,,,,,,,,,,,,,
p-203516,,,,,,,,,,,,,,,
p-394694,,,,,,,,,,,,,,,
p-581781,,,,,,,,,,,,,,,
p-583546,,,,,,,,,,,,,,,
p-622526,,,,,,,,,,,,,,,
p-733576,,,,,,,,,,,,,,,
p-396340,,,,,,,,,,,,,,,
p-534379,,,,,,,,,,,,,,,
p-308801,,,,,,,,,,,,,,,
p-172142,,,,,,,,,,,,,,,
p-413502,,,,,,,,,,,,,,,
p-898737,,,,,,,,,,,,,,,
p-140082,,,,,,,,,,,,,,,
p-361504,,,,,,,,,,,,,,,
p-454187,,,,,,,,,,,,,,,
p-582718,,,,,,,,,,,,,,,
p-67080,,,,,,,,,,,,,,,
p-7781,,,,,,,,,,,,,,,
p-355335,,,,,,,,,,,,,,,
p-251046,,,,,,,,,,,,,,,
p-177046,,,,,,,,,,,,,,,
p-221986,,,,,,,,,,,,,,,
p-483573,,,,,,,,,,,,,,,
p-263627,,,,,,,,,,,,,,,
p-510971,,,,,,,,,,,,,,,
p-93142,,,,,,,,,,,,,,,
p-76273,,,,,,,,,,,,,,,
p-139895,,,,,,,,,,,,,,,
p-253839,,,,,,,,,,,,,,,
p-45639,,,,,,,,,,,,,,,
p-217886,,,,,,,,,,,,,,,
p-127837,,,,,,,,,,,,,,,
p-246277,,,,,,,,,,,,,,,
p-139915,,,,,,,,,,,,,,,
p-73636,,,,,,,,,,,,,,,
p-44675,,,,,,,,,,,,,,,
p-223725,,,,,,,,,,,,,,,
p-85383,,,,,,,,,,,,,,,
p-50487,,,,,,,,,,,,,,,
p-37403,,,,,,,,,,,,,,,
p-66736,,,,,,,,,,,,,,,
p-295414,,,,,,,,,,,,,,,
p-568158,,,,,,,,,,,,,,,
p-242497,,,,,,,,,,,,,,,
p-46110,,,,,,,,,,,,,,,
p-375710,,,,,,,,,,,,,,,
p-354697,,,,,,,,,,,,,,,
p-615636,,,,,,,,,,,,,,,
p-278837,,,,,,,,,,,,,,,
p-425028,,,,,,,,,,,,,,,
p-634461,,,,,,,,,,,,,,,
p-133794,,,,,,,,,,,,,,,
p-261502,,,,,,,,,,,,,,,
p-73185,,,,,,,,,,,,,,,
p-341317,,,,,,,,,,,,,,,
p-631693,,,,,,,,,,,,,,,
p-608382,,,,,,,,,,,,,,,
p-970490,,,,,,,,,,,,,,,
p-970493,,,,,,,,,,,,,,,
p-245893,,,,,,,,,,,,,,,
p-559979,,,,,,,,,,,,,,,
p-533568,,,,,,,,,,,,,,,
p-319253,,,,,,,,,,,,,,,
p-364237,,,,,,,,,,,,,,,
p-483742,,,,,,,,,,,,,,,
p-295065,,,,,,,,,,,,,,,
p-634460,,,,,,,,,,,,,,,
p-646734,,,,,,,,,,,,,,,
p-277118,,,,,,,,,,,,,,,
p-527350,,,,,,,,,,,,,,,
p-263860,,,,,,,,,,,,,,,
p-718029,,,,,,,,,,,,,,,
p-480883,,,,,,,,,,,,,,,
p-495752,,,,,,,,,,,,,,,
p-628472,,,,,,,,,,,,,,,
p-550492,,,,,,,,,,,,,,,
p-668277,,,,,,,,,,,,,,,
p-71835,,,,,,,,,,,,,,,
p-27493,,,,,,,,,,,,,,,
p-19958,,,,,,,,,,,,,,,
p-52403,,,,,,,,,,,,,,,
p-156808,,,,,,,,,,,,,,,
p-75127,,,,,,,,,,,,,,,
p-55240,,,,,,,,,,,,,,,
p-139434,,,,,,,,,,,,,,,
p-197135,,,,,,,,,,,,,,,
p-511023,,,,,,,,,,,,,,,
p-113045,,,,,,,,,,,,,,,
p-268670,,,,,,,,,,,,,,,
p-67542,,,,,,,,,,,,,,,
p-167291,,,,,,,,,,,,,,,
p-156814,,,,,,,,,,,,,,,
p-398159,,,,,,,,,,,,,,,
p-482179,,,,,,,,,,,,,,,
p-58112,,,,,,,,,,,,,,,
p-217728,,,,,,,,,,,,,,,
p-272679,,,,,,,,,,,,,,,
p-55619,,,,,,,,,,,,,,,
p-37917,,,,,,,,,,,,,,,
p-150788,,,,,,,,,,,,,,,
p-477238,,,,,,,,,,,,,,,
p-583607,,,,,,,,,,,,,,,
p-137704,,,,,,,,,,,,,,,
p-171165,,,,,,,,,,,,,,,
p-479675,,,,,,,,,,,,,,,
p-282431,,,,,,,,,,,,,,,
p-251892,,,,,,,,,,,,,,,
p-610408,,,,,,,,,,,,,,,
p-497225,,,,,,,,,,,,,,,
p-358143,,,,,,,,,,,,,,,
p-131708,,,,,,,,,,,,,,,
p-203617,,,,,,,,,,,,,,,
p-727136,,,,,,,,,,,,,,,
p-189453,,,,,,,,,,,,,,,
p-245048,,,,,,,,,,,,,,,
p-523968,,,,,,,,,,,,,,,
p-49500,,,,,,,,,,,,,,,
p-335245,,,,,,,,,,,,,,,
p-205503,,,,,,,,,,,,,,,
p-593480,,,,,,,,,,,,,,,
p-202984,,,,,,,,,,,,,,,
p-150948,,,,,,,,,,,,,,,
p-425544,,,,,,,,,,,,,,,
p-364603,,,,,,,,,,,,,,,
p-614195,,,,,,,,,,,,,,,
p-456938,,,,,,,,,,,,,,,
p-263183,,,,,,,,,,,,,,,
p-184672,,,,,,,,,,,,,,,
p-192736,,,,,,,,,,,,,,,
p-789328,,,,,,,,,,,,,,,
p-126509,,,,,,,,,,,,,,,
p-711624,,,,,,,,,,,,,,,
p-906442,,,,,,,,,,,,,,,
p-213052,,,,,,,,,,,,,,,
p-188838,,,,,,,,,,,,,,,
p-308989,,,,,,,,,,,,,,,
p-821031,,,,,,,,,,,,,,,
p-583508,,,,,,,,,,,,,,,
p-204102,,,,,,,,,,,,,,,
p-785266,,,,,,,,,,,,,,,
p-268176,,,,,,,,,,,,,,,
p-111508,,,,,,,,,,,,,,,
p-921712,,,,,,,,,,,,,,,
p-396328,,,,,,,,,,,,,,,
p-129679,,,,,,,,,,,,,,,
p-99352,,,,,,,,,,,,,,,
p-129693,,,,,,,,,,,,,,,
p-543537,,,,,,,,,,,,,,,
p-715682,,,,,,,,,,,,,,,
p-512394,,,,,,,,,,,,,,,
p-283473,,,,,,,,,,,,,,,
p-242532,,,,,,,,,,,,,,,
p-715683,,,,,,,,,,,,,,,
p-566036,,,,,,,,,,,,,,,
p-289236,,,,,,,,,,,,,,,
p-905494,,,,,,,,,,,,,,,
p-852727,,,,,,,,,,,,,,,
p-207834,,,,,,,,,,,,,,,
p-7874,,,,,,,,,,,,,,,
p-569979,,,,,,,,,,,,,,,
p-69660,,,,,,,,,,,,,,,
p-74228,,,,,,,,,,,,,,,
p-51663,,,,,,,,,,,,,,,
p-435493,,,,,,,,,,,,,,,
p-132921,,,,,,,,,,,,,,,
p-66099,,,,,,,,,,,,,,,
p-521234,,,,,,,,,,,,,,,
p-255284,,,,,,,,,,,,,,,
p-202318,,,,,,,,,,,,,,,
p-73222,,,,,,,,,,,,,,,
p-345654,,,,,,,,,,,,,,,
p-131694,,,,,,,,,,,,,,,
p-131275,,,,,,,,,,,,,,,
p-263482,,,,,,,,,,,,,,,
p-353959,,,,,,,,,,,,,,,
p-223720,,,,,,,,,,,,,,,
p-70245,,,,,,,,,,,,,,,
p-627717,,,,,,,,,,,,,,,
p-337946,,,,,,,,,,,,,,,
p-286849,,,,,,,,,,,,,,,
p-176610,,,,,,,,,,,,,,,
p-611174,,,,,,,,,,,,,,,
p-131506,,,,,,,,,,,,,,,
p-210143,,,,,,,,,,,,,,,
p-243715,,,,,,,,,,,,,,,
p-593412,,,,,,,,,,,,,,,
p-251680,,,,,,,,,,,,,,,
p-7893,,,,,,,,,,,,,,,
p-376486,,,,,,,,,,,,,,,
p-319429,,,,,,,,,,,,,,,
p-514085,,,,,,,,,,,,,,,
p-707572,,,,,,,,,,,,,,,
p-142033,,,,,,,,,,,,,,,
p-707272,,,,,,,,,,,,,,,
p-787154,,,,,,,,,,,,,,,
p-412045,,,,,,,,,,,,,,,
p-63290,,,,,,,,,,,,,,,
p-582664,,,,,,,,,,,,,,,
p-970633,,,,,,,,,,,,,,,
p-906025,,,,,,,,,,,,,,,
p-802046,,,,,,,,,,,,,,,
p-895326,,,,,,,,,,,,,,,
p-668552,,,,,,,,,,,,,,,
p-921734,,,,,,,,,,,,,,,
p-906948,,,,,,,,,,,,,,,
p-707568,,,,,,,,,,,,,,,
p-439629,,,,,,,,,,,,,,,
p-466811,,,,,,,,,,,,,,,
p-707569,,,,,,,,,,,,,,,
p-891923,,,,,,,,,,,,,,,
p-229798,,,,,,,,,,,,,,,
p-290275,,,,,,,,,,,,,,,
p-128479,,,,,,,,,,,,,,,
p-67546,,,,,,,,,,,,,,,
p-75238,,,,,,,,,,,,,,,
p-60289,,,,,,,,,,,,,,,
p-147562,,,,,,,,,,,,,,,
p-225015,,,,,,,,,,,,,,,
p-73257,,,,,,,,,,,,,,,
p-95480,,,,,,,,,,,,,,,
p-8108,,,,,,,,,,,,,,,
p-75820,,,,,,,,,,,,,,,
p-391045,,,,,,,,,,,,,,,
p-26148,,,,,,,,,,,,,,,
p-560673,,,,,,,,,,,,,,,
p-71918,,,,,,,,,,,,,,,
p-263858,,,,,,,,,,,,,,,
p-459463,,,,,,,,,,,,,,,
p-164477,,,,,,,,,,,,,,,
p-307947,,,,,,,,,,,,,,,
p-246335,,,,,,,,,,,,,,,
p-139341,,,,,,,,,,,,,,,
p-171362,,,,,,,,,,,,,,,
p-227015,,,,,,,,,,,,,,,
p-56777,,,,,,,,,,,,,,,
p-399775,,,,,,,,,,,,,,,
p-25412,,,,,,,,,,,,,,,
p-44069,,,,,,,,,,,,,,,
p-51474,,,,,,,,,,,,,,,
p-383153,,,,,,,,,,,,,,,
p-491541,,,,,,,,,,,,,,,
p-223073,,,,,,,,,,,,,,,
p-201861,,,,,,,,,,,,,,,
p-282371,,,,,,,,,,,,,,,
p-331498,,,,,,,,,,,,,,,
p-396334,,,,,,,,,,,,,,,
p-339707,,,,,,,,,,,,,,,
p-79642,,,,,,,,,,,,,,,
p-531829,,,,,,,,,,,,,,,
p-718201,,,,,,,,,,,,,,,
p-57522,,,,,,,,,,,,,,,
p-396337,,,,,,,,,,,,,,,
p-415333,,,,,,,,,,,,,,,
p-702332,,,,,,,,,,,,,,,
p-895899,,,,,,,,,,,,,,,
p-347594,,,,,,,,,,,,,,,
p-611627,,,,,,,,,,,,,,,
p-89281,,,,,,,,,,,,,,,
p-527966,,,,,,,,,,,,,,,
p-628492,,,,,,,,,,,,,,,
p-568835,,,,,,,,,,,,,,,
p-224774,,,,,,,,,,,,,,,
p-892685,,,,,,,,,,,,,,,
p-96539,,,,,,,,,,,,,,,
p-682518,,,,,,,,,,,,,,,
p-100722,,,,,,,,,,,,,,,
p-443290,,,,,,,,,,,,,,,
p-718203,,,,,,,,,,,,,,,
p-278651,,,,,,,,,,,,,,,
p-572686,,,,,,,,,,,,,,,
p-708369,,,,,,,,,,,,,,,
p-853290,,,,,,,,,,,,,,,
p-675178,,,,,,,,,,,,,,,
p-399780,,,,,,,,,,,,,,,
p-7668,,,,,,,,,,,,,,,
p-162027,,,,,,,,,,,,,,,
p-308371,,,,,,,,,,,,,,,
p-247366,,,,,,,,,,,,,,,
p-69005,,,,,,,,,,,,,,,
p-76679,,,,,,,,,,,,,,,
p-51288,,,,,,,,,,,,,,,
p-225465,,,,,,,,,,,,,,,
p-435500,,,,,,,,,,,,,,,
p-490421,,,,,,,,,,,,,,,
p-187283,,,,,,,,,,,,,,,
p-215652,,,,,,,,,,,,,,,
p-158704,,,,,,,,,,,,,,,
p-225462,,,,,,,,,,,,,,,
p-174859,,,,,,,,,,,,,,,
p-89733,,,,,,,,,,,,,,,
p-99559,,,,,,,,,,,,,,,
p-214468,,,,,,,,,,,,,,,
p-287282,,,,,,,,,,,,,,,
p-271451,,,,,,,,,,,,,,,
p-308982,,,,,,,,,,,,,,,
p-20346,,,,,,,,,,,,,,,
p-71224,,,,,,,,,,,,,,,
p-538734,,,,,,,,,,,,,,,
p-541044,,,,,,,,,,,,,,,
p-336967,,,,,,,,,,,,,,,
p-513972,,,,,,,,,,,,,,,
p-67089,,,,,,,,,,,,,,,
p-252667,,,,,,,,,,,,,,,
p-203981,,,,,,,,,,,,,,,
p-38270,,,,,,,,,,,,,,,
p-419596,,,,,,,,,,,,,,,
p-541063,,,,,,,,,,,,,,,
p-311044,,,,,,,,,,,,,,,
p-282428,,,,,,,,,,,,,,,
p-682497,,,,,,,,,,,,,,,
p-254037,,,,,,,,,,,,,,,
p-290533,,,,,,,,,,,,,,,
p-39151,,,,,,,,,,,,,,,
p-541035,,,,,,,,,,,,,,,
p-28261,,,,,,,,,,,,,,,
p-336747,,,,,,,,,,,,,,,
