id,name,birth_date,age,height,current_club_id,club_joined,contract_expires,birth_place,citizenship,position,national_id,current_value,agent,foot,shirt_number
178019,Abdoulaye Keita,1994-01-05 00:00:00,29.0,175.0,5,2014-07-01 00:00:00,,,,Defensive Midfield,,300000.0,,right,
137438,Sadio Diallo,1990-12-28 00:00:00,33.0,182.0,5,2015-07-01 00:00:00,,,,Central Midfield,,1250000.0,,right,
353932,Julien Benhaim,1996-10-25 00:00:00,27.0,175.0,5,2016-01-26 00:00:00,,,,Central Midfield,,150000.0,,left,
170478,Axel Ngando,1993-07-13 00:00:00,30.0,179.0,5,2015-08-31 00:00:00,2023-06-30 00:00:00,,,Attacking Midfield,,1000000.0,,left,
197857,Adama Ba,1993-08-27 00:00:00,30.0,179.0,5,2013-07-09 00:00:00,2023-06-30 00:00:00,,,Attacking Midfield,,500000.0,,right,
229007,Lyes Houri,1996-01-19 00:00:00,27.0,169.0,5,2015-02-02 00:00:00,2024-06-30 00:00:00,,,Attacking Midfield,,400000.0,,right,
5457,Gaël Danic,1981-11-19 00:00:00,42.0,176.0,5,2015-01-30 00:00:00,,,,Left Winger,,500000.0,,left,
189487,Rashade Sido,1995-04-28 00:00:00,28.0,179.0,5,,2023-06-30 00:00:00,,,Left Winger,,,,right,
189940,Florian Raspentino,1989-06-06 00:00:00,34.0,179.0,5,2020-09-21 00:00:00,,,,Centre-Forward,,1500000.0,,right,
138199,Christopher Maboulou,1990-03-19 00:00:00,33.0,185.0,5,2014-07-01 00:00:00,,,,Centre-Forward,,800000.0,,right,
14948,Brandão,1980-06-16 00:00:00,43.0,189.0,5,2014-07-31 00:00:00,,,,Centre-Forward,,500000.0,,left,
303414,Julien Romain,1996-02-23 00:00:00,27.0,181.0,5,2016-01-26 00:00:00,,,,Centre-Forward,,300000.0,,right,
571604,Giorgio Scalvini,2003-12-11 00:00:00,20.0,194.0,800,2021-07-09 00:00:00,2027-06-30 00:00:00,,,Centre-Back,,,,right,42.0
369674,Joakim Maehle,1997-05-20 00:00:00,26.0,185.0,800,2021-01-04 00:00:00,2025-06-30 00:00:00,,,Left-Back,,13000000.0,,right,3.0
421769,Davide Ghislandi,2001-06-16 00:00:00,22.0,177.0,800,,2023-06-30 00:00:00,,,Right-Back,,450000.0,,right,
487836,Simone Panada,2002-06-02 00:00:00,21.0,175.0,800,,,,,Defensive Midfield,,250000.0,,right,
432089,Emmanuel Gyabuaa,2001-09-21 00:00:00,22.0,175.0,2921,,2023-06-30 00:00:00,,,Central Midfield,,650000.0,,right,
255450,Aleksey Miranchuk,1995-10-17 00:00:00,28.0,182.0,416,2020-09-04 00:00:00,2023-06-30 00:00:00,,,Attacking Midfield,,15000000.0,,left,
203842,Viktor Kovalenko,1996-02-14 00:00:00,27.0,182.0,3522,2021-02-01 00:00:00,2023-06-30 00:00:00,,,Attacking Midfield,,5000000.0,,right,
421768,Alessandro Cortinovis,2001-01-25 00:00:00,22.0,180.0,3522,,2023-06-29 00:00:00,,,Attacking Midfield,,750000.0,,right,
386914,Sam Lammers,1997-04-30 00:00:00,26.0,191.0,1038,2020-09-22 00:00:00,2023-06-29 00:00:00,,,Centre-Forward,,6000000.0,,both,
396333,Javi Montero,1999-01-14 00:00:00,24.0,185.0,41,2019-07-01 00:00:00,2023-06-30 00:00:00,,,Centre-Back,,10000000.0,,left,
461618,Andrés Solano,1998-02-24 00:00:00,25.0,176.0,41,,,,,Right-Back,,200000.0,,right,
461629,Gustavo Assunção,2000-03-30 00:00:00,23.0,178.0,41,,2025-06-30 00:00:00,,,Defensive Midfield,,,,right,
442802,Cristian Rodríguez,1996-03-15 00:00:00,27.0,175.0,41,,2024-06-30 00:00:00,,,Central Midfield,,250000.0,,right,
396327,Mikel Carro,1999-01-25 00:00:00,24.0,188.0,41,,2023-06-30 00:00:00,,,Central Midfield,,150000.0,,right,
396334,Joaquín Muñoz,1999-03-10 00:00:00,24.0,172.0,5358,,2025-06-30 00:00:00,,,Right Winger,,300000.0,,both,
566036,Borja Garcés,1999-08-06 00:00:00,24.0,183.0,5358,2021-07-01 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,3000000.0,,right,
60567,Francesco Migliore,1988-04-17 00:00:00,35.0,173.0,5358,2017-08-17 00:00:00,,,,Left-Back,,800000.0,,left,
354725,David Milinkovic,1994-05-20 00:00:00,29.0,180.0,5358,2016-01-28 00:00:00,,,,Left-Back,,400000.0,,right,
230058,Ricardo Centurión,1993-01-19 00:00:00,30.0,174.0,5358,2017-08-10 00:00:00,2023-12-31 00:00:00,,,Left Winger,,5000000.0,,right,
156521,Laurentiu Branescu,1994-03-30 00:00:00,29.0,194.0,5358,2015-01-19 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,,300000.0,,right,
110475,Dario Del Fabro,1995-03-24 00:00:00,28.0,190.0,5358,2017-07-28 00:00:00,2023-06-30 00:00:00,,,Centre-Back,,350000.0,,right,
312745,Stefano Pellizzari,1997-01-03 00:00:00,26.0,184.0,5358,,2023-06-30 00:00:00,,,Centre-Back,,100000.0,,right,
487333,Paolo Gozzi,2001-04-25 00:00:00,22.0,187.0,2921,,2023-06-30 00:00:00,,,Centre-Back,,,,left,
455209,Francesco Pezziardi,2000-09-14 00:00:00,23.0,178.0,2921,,,,,Right-Back,,50000.0,,right,
302497,Nicola Mosti,1998-02-07 00:00:00,25.0,177.0,2921,,2024-06-30 00:00:00,,,Attacking Midfield,,250000.0,,left,
291520,Luca Clemenza,1997-07-09 00:00:00,26.0,177.0,2921,,2024-06-30 00:00:00,,,Right Winger,,750000.0,,left,
167791,Stefano Beltrame,1993-02-08 00:00:00,30.0,183.0,2921,2015-07-01 00:00:00,2023-06-30 00:00:00,,,Second Striker,,600000.0,,right,
120919,Giorgio Siani,1997-01-09 00:00:00,26.0,188.0,2921,,2023-06-30 00:00:00,,,Second Striker,,75000.0,,right,
160344,Leonardo Mancuso,1992-05-26 00:00:00,31.0,182.0,2921,2018-01-30 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,2500000.0,,right,
199635,Eric Lanini,1994-02-25 00:00:00,29.0,186.0,2921,2015-07-01 00:00:00,2024-06-30 00:00:00,,,Centre-Forward,,300000.0,,right,
30263,Stefano Padovan,1994-04-16 00:00:00,29.0,182.0,2921,,2023-06-30 00:00:00,,,Centre-Forward,,175000.0,,left,
286373,Alhassane Soumah,1996-03-02 00:00:00,27.0,180.0,2921,,,,,Centre-Forward,,150000.0,,right,
176463,Davide Cais,1994-02-17 00:00:00,29.0,180.0,2921,2014-07-01 00:00:00,,,,Centre-Forward,,125000.0,,right,
466811,Pablo Moreno,2002-05-03 00:00:00,21.0,178.0,2921,,2024-06-30 00:00:00,,,Centre-Forward,,,,right,
182891,Thomas Didillon,1995-11-28 00:00:00,28.0,193.0,162,2013-07-01 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,,2500000.0,,left,
157484,Quentin Beunardeau,1994-02-27 00:00:00,29.0,184.0,162,2017-07-03 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,,350000.0,,right,
517967,Calvin Haïdara,1999-06-11 00:00:00,24.0,185.0,162,,,,,Goalkeeper,,,,right,
98274,Jonathan Rivierez,1989-05-18 00:00:00,34.0,182.0,162,2014-07-01 00:00:00,,,,Centre-Back,,800000.0,,right,
351072,Vahid Selimovic,1997-04-03 00:00:00,26.0,191.0,162,2016-07-01 00:00:00,2023-06-30 00:00:00,,,Centre-Back,,600000.0,,right,
556566,Vincent Peugnet,1998-02-05 00:00:00,25.0,184.0,162,,,,,Centre-Back,,,,left,
566221,Bilal Hadraoui,1999-05-28 00:00:00,24.0,185.0,162,,,,,Centre-Back,,,,,
18310,Benoît Assou-Ekotto,1984-03-24 00:00:00,39.0,178.0,162,2016-08-16 00:00:00,,,,Left-Back,,1000000.0,,left,
365952,Nicolas Basin,1998-07-22 00:00:00,25.0,182.0,162,,,,,Left-Back,,,,left,
468929,Lemouya Goudiaby,1997-01-09 00:00:00,26.0,175.0,162,2017-07-11 00:00:00,,,,Left-Back,,,,right,
556567,Dylan Lempereur,1998-10-24 00:00:00,25.0,178.0,162,,2024-06-30 00:00:00,,,Left-Back,,,,left,
85295,Iván Balliu,1992-01-01 00:00:00,31.0,172.0,367,2015-07-17 00:00:00,2025-06-30 00:00:00,,,Right-Back,,1000000.0,,right,
216714,Gerónimo Poblete,1993-01-02 00:00:00,30.0,173.0,367,2017-07-06 00:00:00,2023-06-30 00:00:00,,,Defensive Midfield,,1500000.0,,right,
117509,Chris Philipps,1994-03-08 00:00:00,29.0,183.0,367,2013-07-01 00:00:00,2026-06-30 00:00:00,,,Defensive Midfield,,1250000.0,,right,
52112,Georges Mandjeck,1988-12-09 00:00:00,35.0,185.0,367,2018-01-11 00:00:00,2025-05-31 00:00:00,,,Defensive Midfield,,1000000.0,,right,
509235,Théodore Efouba Ayissi,1997-05-05 00:00:00,26.0,,367,2017-07-01 00:00:00,2023-06-30 00:00:00,,,Defensive Midfield,,150000.0,,right,
203655,Cafú,1993-02-26 00:00:00,30.0,185.0,367,2017-08-01 00:00:00,2023-06-30 00:00:00,,,Central Midfield,,1000000.0,,right,
415701,Alexis Larriere,1997-03-20 00:00:00,26.0,180.0,367,,,,,Central Midfield,,150000.0,,right,
12508,Yann Jouffre,1984-07-23 00:00:00,39.0,175.0,367,2016-07-01 00:00:00,,,,Right Midfield,,1000000.0,,left,
545576,Lilian Fournier,1998-05-18 00:00:00,25.0,166.0,367,,,,,Right Midfield,,,,right,
316760,Vincent Thill,2000-02-04 00:00:00,23.0,170.0,367,2016-07-01 00:00:00,2023-06-30 00:00:00,,,Attacking Midfield,,3000000.0,,left,
33343,Danijel Milicevic,1986-01-05 00:00:00,37.0,171.0,367,2018-01-05 00:00:00,,,,Attacking Midfield,,1300000.0,,right,
344892,Gauthier Hein,1996-08-07 00:00:00,27.0,170.0,367,2016-07-01 00:00:00,2025-06-30 00:00:00,,,Right Winger,,600000.0,,left,
267676,Brian Fernández,1994-09-26 00:00:00,29.0,172.0,367,2017-08-23 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,1500000.0,,right,
562005,Richard Sila,1998-01-04 00:00:00,25.0,185.0,367,,,,,Centre-Forward,,,,right,
718190,Jorge Cofrades,2001-01-19 00:00:00,22.0,185.0,367,,,,,Defence,,,,,
824754,Javi Gasca,2000-02-24 00:00:00,23.0,,367,,,,,Goalkeeper,,,,,
239962,Denis Vavro,1996-04-10 00:00:00,27.0,189.0,367,2021-02-01 00:00:00,2026-06-30 00:00:00,,,Centre-Back,,4000000.0,,right,
430579,Idrissa Doumbia,1998-04-14 00:00:00,25.0,187.0,367,2020-10-04 00:00:00,2023-06-30 00:00:00,,,Defensive Midfield,,3500000.0,,right,
383153,Kelechi Nwakali,1998-06-05 00:00:00,25.0,184.0,367,2019-09-02 00:00:00,2024-06-30 00:00:00,,,Central Midfield,,1000000.0,,right,
461836,Manuel Galán,1998-06-06 00:00:00,25.0,182.0,367,,2023-06-30 00:00:00,,,Central Midfield,,,,right,
201861,Juan Carlos Real,1991-03-15 00:00:00,32.0,184.0,5358,2019-07-31 00:00:00,2023-06-30 00:00:00,,,Attacking Midfield,,1000000.0,,right,22.0
853290,Gustavo Abizanda,2000-05-01 00:00:00,23.0,170.0,5358,,2023-06-30 00:00:00,,,Right Winger,,,,,
718201,Kevin Carlos,2001-04-10 00:00:00,22.0,187.0,5358,2022-07-01 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,,,right,
470816,Florian Schock,2001-05-22 00:00:00,22.0,200.0,79,2021-09-07 00:00:00,2024-06-30 00:00:00,,,Goalkeeper,,200000.0,,right,42.0
433388,Matej Maglica,1998-09-25 00:00:00,25.0,198.0,79,,2024-06-30 00:00:00,,,Centre-Back,,900000.0,,left,
493899,Luca Bazzoli,2000-11-01 00:00:00,23.0,188.0,79,,2023-06-30 00:00:00,,,Defensive Midfield,,225000.0,,both,
49032,Richard Weil,1988-02-06 00:00:00,35.0,183.0,79,,2023-06-30 00:00:00,,,Defensive Midfield,,50000.0,,both,
569366,Enzo Millot,2002-07-17 00:00:00,21.0,174.0,79,2021-08-14 00:00:00,2025-06-30 00:00:00,,,Central Midfield,,2000000.0,,left,8.0
527270,Falko Michel,2001-01-14 00:00:00,22.0,186.0,79,,2024-06-30 00:00:00,,,Left Midfield,,250000.0,,right,
445939,Omar Marmoush,1999-02-07 00:00:00,24.0,183.0,82,2021-08-30 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,6000000.0,,right,
610431,Wahid Faghir,2003-07-29 00:00:00,20.0,186.0,82,2021-08-31 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,3000000.0,,right,
225874,Igor Lasicki,1995-06-26 00:00:00,28.0,184.0,82,2014-07-01 00:00:00,2024-06-30 00:00:00,,,Centre-Back,,200000.0,,right,
415042,Marco Milanese,1998-07-31 00:00:00,25.0,185.0,82,,2023-11-30 00:00:00,,,Centre-Back,,,,left,
351898,Leandrinho,1998-10-11 00:00:00,25.0,174.0,82,2017-01-12 00:00:00,2023-12-31 00:00:00,,,Left Winger,,700000.0,,right,
200174,Roberto Insigne,1994-05-11 00:00:00,29.0,172.0,8970,,2024-06-30 00:00:00,,,Right Winger,,700000.0,,left,
68868,Guido Milán,1987-07-03 00:00:00,36.0,193.0,8970,2012-07-18 00:00:00,2023-12-31 00:00:00,,,Centre-Back,,1250000.0,,right,
388795,Oumar Gonzalez,1998-02-25 00:00:00,25.0,186.0,8970,2015-08-10 00:00:00,2023-06-30 00:00:00,,,Centre-Back,,250000.0,,right,
250042,Lucas Toussaint,1996-03-29 00:00:00,27.0,185.0,8970,2015-07-01 00:00:00,,,,Centre-Back,,,,right,
332054,Médéric Deher,1994-10-11 00:00:00,29.0,184.0,8970,2014-07-01 00:00:00,,,,Right-Back,,150000.0,,right,
188501,Thibaut Vion,1993-12-11 00:00:00,30.0,183.0,8970,2014-01-30 00:00:00,2025-06-30 00:00:00,,,Central Midfield,,600000.0,,right,
33847,Kevin Lejeune,1985-01-22 00:00:00,38.0,181.0,8970,2012-08-13 00:00:00,,,,Left Midfield,,500000.0,,left,
263951,Hamza Sakhi,1996-06-07 00:00:00,27.0,176.0,8970,2015-08-20 00:00:00,2025-06-30 00:00:00,,,Attacking Midfield,,500000.0,,right,
410237,Moussa Seydi,1996-08-21 00:00:00,27.0,177.0,8970,,,,,Left Winger,,,,right,
500087,Boris Mathis,1997-08-15 00:00:00,26.0,178.0,8970,,,,,Centre-Forward,,,,right,
268590,Eloge Yao,1996-01-20 00:00:00,27.0,184.0,8970,2015-07-01 00:00:00,2025-06-30 00:00:00,,,Centre-Back,,1500000.0,,right,
145840,Trent Sainsbury,1992-01-05 00:00:00,31.0,184.0,8970,2017-01-31 00:00:00,2023-06-30 00:00:00,,,Centre-Back,,1000000.0,,right,
39333,Caner Erkin,1988-10-04 00:00:00,35.0,181.0,8970,2016-07-01 00:00:00,2023-06-30 00:00:00,,,Left-Back,,4500000.0,,left,
130768,Jonathan Bond,1993-05-19 00:00:00,30.0,193.0,8970,2018-07-16 00:00:00,2024-12-31 00:00:00,,,Goalkeeper,,250000.0,,right,
251912,Semi Ajayi,1993-11-09 00:00:00,30.0,193.0,984,2019-07-20 00:00:00,2025-06-30 00:00:00,,,Centre-Back,,6000000.0,,right,6.0
401320,Dara O'Shea,1999-03-04 00:00:00,24.0,189.0,984,2019-07-01 00:00:00,2025-06-30 00:00:00,,,Centre-Back,,3000000.0,,right,4.0
364827,Cédric Kipré,1996-12-09 00:00:00,27.0,193.0,603,2020-09-04 00:00:00,2023-05-31 00:00:00,,,Centre-Back,,1000000.0,,right,
671074,Caleb Taylor,2003-01-14 00:00:00,20.0,188.0,603,,2023-05-31 00:00:00,,,Centre-Back,,,,right,
146509,Conor Townsend,1993-03-04 00:00:00,30.0,168.0,984,2018-07-28 00:00:00,2025-06-30 00:00:00,,,Left-Back,,2000000.0,,left,3.0
504543,George Harmon,2000-12-08 00:00:00,23.0,163.0,984,,2024-05-31 00:00:00,,,Left-Back,,,,left,
351755,Darnell Furlong,1995-10-31 00:00:00,28.0,183.0,984,2019-07-23 00:00:00,2025-06-30 00:00:00,,,Right-Back,,5000000.0,,right,2.0
546944,Taylor Gardner-Hickman,2001-12-30 00:00:00,22.0,188.0,984,2021-07-01 00:00:00,2026-06-30 00:00:00,,,Right-Back,,,,right,29.0
614826,Toby King,2002-01-04 00:00:00,21.0,,984,,,,,Central Midfield,,,,,
314366,Kyle Edwards,1998-02-17 00:00:00,25.0,178.0,984,2017-07-01 00:00:00,2024-06-30 00:00:00,,,Left Midfield,,1000000.0,,right,
225984,Matheus Pereira,1996-05-05 00:00:00,27.0,175.0,984,2020-08-17 00:00:00,2023-06-30 00:00:00,,,Attacking Midfield,,15000000.0,,left,
261988,Filip Krovinovic,1995-08-29 00:00:00,28.0,175.0,984,2020-09-29 00:00:00,2024-05-31 00:00:00,,,Attacking Midfield,,3000000.0,,right,
113036,Romaine Sawyers,1991-11-02 00:00:00,32.0,175.0,603,2019-07-27 00:00:00,2024-06-30 00:00:00,,,Attacking Midfield,,2000000.0,,right,
612748,Rico Richards,2003-09-27 00:00:00,20.0,182.0,603,,2023-06-30 00:00:00,,,Attacking Midfield,,,,left,
271966,Mbaye Diagne,1991-10-28 00:00:00,32.0,191.0,603,2021-01-29 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,3000000.0,,right,
406636,Jamie Soule,2000-11-26 00:00:00,23.0,183.0,603,,2023-06-30 00:00:00,,,Centre-Forward,,,,right,
592988,Cheikh Diaby,2000-03-07 00:00:00,23.0,,603,,,,,Centre-Forward,,,,right,
60220,Matej Delac,1992-08-20 00:00:00,31.0,190.0,603,2010-07-01 00:00:00,2025-06-30 00:00:00,,,Goalkeeper,,900000.0,,right,
186863,Cristian Cuevas,1995-04-02 00:00:00,28.0,175.0,603,2013-07-23 00:00:00,,,,Left Midfield,,900000.0,,left,
65255,Timm Klose,1988-05-09 00:00:00,35.0,195.0,603,2013-07-01 00:00:00,,,,Centre-Back,,5000000.0,,right,
45448,Felipe Lopes,1987-08-07 00:00:00,36.0,189.0,603,2012-01-05 00:00:00,,,,Centre-Back,,750000.0,,right,
157927,Sebastian Stolze,1995-01-29 00:00:00,28.0,182.0,42,2015-07-01 00:00:00,2024-06-30 00:00:00,,,Right Winger,,200000.0,,right,
34557,Nicklas Bendtner,1988-01-16 00:00:00,35.0,194.0,42,2014-08-15 00:00:00,,,,Centre-Forward,,1000000.0,,right,
120211,Maksym Koval,1992-12-09 00:00:00,31.0,188.0,42,2018-01-21 00:00:00,,,,Goalkeeper,,1000000.0,,right,
295360,Francis Uzoho,1998-10-28 00:00:00,25.0,196.0,42,2018-08-23 00:00:00,2024-05-31 00:00:00,,,Goalkeeper,,300000.0,,right,
254476,Aldo One,1995-01-05 00:00:00,28.0,184.0,42,,2023-06-30 00:00:00,,,Centre-Back,,200000.0,,,
291039,Quique Fornos,1997-01-01 00:00:00,26.0,179.0,42,,2023-06-30 00:00:00,,,Centre-Back,,150000.0,,right,
497663,Mujaid Sadick,2000-03-14 00:00:00,23.0,183.0,42,2019-07-01 00:00:00,2025-06-30 00:00:00,,,Centre-Back,,,,right,
510325,Blas Alonso,1997-02-08 00:00:00,26.0,183.0,42,,2023-06-30 00:00:00,,,Right-Back,,300000.0,,right,
17129,Sulley Muntari,1984-08-27 00:00:00,39.0,179.0,42,2018-02-22 00:00:00,,,,Central Midfield,,300000.0,,left,
278651,Gerard Valentín,1993-07-28 00:00:00,30.0,177.0,5358,2017-07-12 00:00:00,2026-06-30 00:00:00,,,Right Winger,,500000.0,,right,
163051,Riccardo Piscitelli,1993-10-10 00:00:00,30.0,188.0,5358,2013-07-18 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,,75000.0,,left,
524610,Thomas Candeloro,2000-05-29 00:00:00,23.0,195.0,5358,,,,,Goalkeeper,,25000.0,,,
457873,Gianluca Volzone,2000-07-21 00:00:00,23.0,,5358,,,,,Goalkeeper,,,,right,
34336,Andrea Costa,1986-02-01 00:00:00,37.0,182.0,5358,2017-07-12 00:00:00,,,,Centre-Back,,700000.0,,left,
62716,Michele Camporese,1992-05-19 00:00:00,31.0,186.0,5358,2016-07-06 00:00:00,2025-06-30 00:00:00,,,Centre-Back,,700000.0,,right,
160561,Fabio Lucioni,1987-09-25 00:00:00,36.0,185.0,8970,2014-07-08 00:00:00,2023-06-30 00:00:00,,,Centre-Back,,400000.0,,left,
355924,Luca Sparandeo,1999-08-18 00:00:00,24.0,180.0,8970,2018-07-01 00:00:00,2023-06-30 00:00:00,,,Centre-Back,,75000.0,,left,
462809,Christian Rutjens,1998-01-05 00:00:00,25.0,187.0,8970,2018-01-15 00:00:00,2023-06-30 00:00:00,,,Centre-Back,,75000.0,,right,
189340,Gianluca Di Chiara,1993-12-26 00:00:00,30.0,186.0,8970,2017-07-15 00:00:00,2025-06-30 00:00:00,,,Left-Back,,1500000.0,,left,
139634,Ledian Memushaj,1986-12-07 00:00:00,37.0,175.0,8970,2018-07-01 00:00:00,,,,Central Midfield,,800000.0,,right,
244061,Lorenzo Del Pinto,1990-06-17 00:00:00,33.0,180.0,8970,2015-07-07 00:00:00,,,,Central Midfield,,400000.0,,right,
387017,Giovanni Volpicelli,1999-09-24 00:00:00,24.0,175.0,8970,2018-07-01 00:00:00,2023-06-30 00:00:00,,,Central Midfield,,100000.0,,right,
315845,Alessio Donnarumma,1998-02-16 00:00:00,25.0,,8970,,2023-06-30 00:00:00,,,Central Midfield,,75000.0,,right,
139607,Guilherme,1991-05-21 00:00:00,32.0,174.0,8970,2018-01-15 00:00:00,2023-12-31 00:00:00,,,Attacking Midfield,,4000000.0,,left,
201734,Mamadou Kanoute,1993-10-07 00:00:00,30.0,174.0,8970,2011-07-01 00:00:00,2023-06-30 00:00:00,,,Right Winger,,300000.0,,right,
208690,George Puscas,1996-04-08 00:00:00,27.0,188.0,252,2016-07-15 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,2800000.0,,right,
55751,Samuel Armenteros,1990-05-27 00:00:00,33.0,178.0,252,2017-08-30 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,1500000.0,,left,
33763,Massimo Coda,1988-11-10 00:00:00,35.0,184.0,252,2017-07-01 00:00:00,2025-06-30 00:00:00,,,Centre-Forward,,1400000.0,,right,
65635,Karamoko Cissé,1988-11-14 00:00:00,35.0,186.0,252,2015-07-13 00:00:00,,,,Centre-Forward,,700000.0,,right,
456650,Vincenzo Pinto,2000-10-31 00:00:00,23.0,185.0,252,,2023-06-30 00:00:00,,,Centre-Forward,,,,right,
685086,Pépé Bonet,2003-02-13 00:00:00,20.0,195.0,252,2019-07-01 00:00:00,2025-06-30 00:00:00,,,Goalkeeper,,500000.0,,right,
361914,Nayef Aguerd,1996-03-30 00:00:00,27.0,190.0,379,2020-08-14 00:00:00,2027-06-30 00:00:00,,,Centre-Back,,8000000.0,,left,
711996,Warmed Omari,2000-04-23 00:00:00,23.0,188.0,273,2021-07-01 00:00:00,2026-06-30 00:00:00,,,Centre-Back,,200000.0,,right,23.0
654539,Adrien Truffert,2001-11-20 00:00:00,22.0,176.0,273,2020-07-01 00:00:00,2025-06-30 00:00:00,,,Left-Back,,12000000.0,,left,3.0
711969,Lorenz Assignon,2000-06-22 00:00:00,23.0,181.0,273,2021-07-01 00:00:00,2025-06-30 00:00:00,,,Right-Back,,500000.0,,right,22.0
711999,Lesley Ugochukwu,2004-03-26 00:00:00,19.0,191.0,273,2021-07-01 00:00:00,2025-06-30 00:00:00,,,Defensive Midfield,,300000.0,,right,6.0
266359,Benjamin Bourigeaud,1994-01-14 00:00:00,29.0,178.0,273,2017-07-01 00:00:00,2026-06-30 00:00:00,,,Right Midfield,,15000000.0,,right,14.0
486049,Jérémy Doku,2002-05-27 00:00:00,21.0,173.0,273,2020-10-05 00:00:00,2025-06-30 00:00:00,,,Right Winger,,22000000.0,,right,10.0
659543,Matthis Abline,2003-03-28 00:00:00,20.0,182.0,273,2021-07-01 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,,,right,
64000,Tomas Vaclik,1989-03-29 00:00:00,34.0,189.0,1110,2018-07-04 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,,14500000.0,,right,
396107,Javi Díaz,1997-05-15 00:00:00,26.0,185.0,1110,2019-07-01 00:00:00,2025-06-30 00:00:00,,,Goalkeeper,,400000.0,,right,
537367,Alfonso Pastor,2000-10-04 00:00:00,23.0,190.0,1110,,2023-06-30 00:00:00,,,Goalkeeper,,200000.0,,right,
387321,Felipe Chacartegui,1998-02-23 00:00:00,25.0,179.0,1110,,2023-06-30 00:00:00,,,Left-Back,,250000.0,,left,
711628,Pablo Pérez,2001-08-18 00:00:00,22.0,174.0,1110,,2024-06-30 00:00:00,,,Left-Back,,,,left,
74294,Nemanja Gudelj,1991-11-16 00:00:00,32.0,187.0,368,2019-07-23 00:00:00,2023-06-30 00:00:00,,,Defensive Midfield,,5500000.0,,right,6.0
396109,Genaro Rodríguez,1998-03-23 00:00:00,25.0,185.0,1084,,2024-06-30 00:00:00,,,Defensive Midfield,,150000.0,,right,
214775,Óliver Torres,1994-11-10 00:00:00,29.0,175.0,368,2019-07-15 00:00:00,2024-06-30 00:00:00,,,Central Midfield,,13500000.0,,right,21.0
396145,Pepe Mena,1998-05-15 00:00:00,25.0,175.0,368,,2023-06-30 00:00:00,,,Attacking Midfield,,300000.0,,right,
676042,Juanlu Sánchez,2003-08-15 00:00:00,20.0,186.0,368,,2023-06-30 00:00:00,,,Right Winger,,100000.0,,right,
712042,Jacopo Ricco,2003-02-09 00:00:00,20.0,192.0,368,,2023-06-30 00:00:00,,,Goalkeeper,,,,,
373373,Lucas Martínez Quarta,1996-05-10 00:00:00,27.0,183.0,430,2020-10-05 00:00:00,2025-06-30 00:00:00,,,Centre-Back,,10000000.0,,right,28.0
441264,Julián Illanes,1997-03-10 00:00:00,26.0,188.0,430,,2023-06-30 00:00:00,,,Centre-Back,,150000.0,,right,
459707,Eduard Dutu,2001-04-18 00:00:00,22.0,189.0,430,,2023-06-30 00:00:00,,,Centre-Back,,100000.0,,right,
625630,Lorenzo Chiti,2001-01-13 00:00:00,22.0,187.0,430,,2023-06-30 00:00:00,,,Centre-Back,,50000.0,,right,
658612,Dimo Krastev,2003-02-10 00:00:00,20.0,195.0,430,,2024-06-30 00:00:00,,,Centre-Back,,,,right,
534082,Fabio Ponsi,2001-02-12 00:00:00,22.0,186.0,430,,2025-06-30 00:00:00,,,Left-Back,,175000.0,,right,
287579,Sofyan Amrabat,1996-08-21 00:00:00,27.0,185.0,430,2020-01-30 00:00:00,2024-06-30 00:00:00,,,Defensive Midfield,,15000000.0,,right,34.0
89086,Aleksandr Kokorin,1991-03-19 00:00:00,32.0,184.0,430,2021-01-27 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,3500000.0,,right,
547786,Louis Munteanu,2002-06-16 00:00:00,21.0,184.0,430,,,,,Centre-Forward,,500000.0,,right,
335996,Luis Klatte,2000-03-01 00:00:00,23.0,188.0,430,,2024-06-30 00:00:00,,,Goalkeeper,,125000.0,,right,
578292,Omar Rekik,2001-12-20 00:00:00,22.0,186.0,430,,2023-05-31 00:00:00,,,Centre-Back,,,,right,
222813,Marko Grujic,1996-04-13 00:00:00,27.0,191.0,430,2019-07-01 00:00:00,2026-06-30 00:00:00,,,Defensive Midfield,,14500000.0,,right,
193877,Pascal Köpke,1995-09-03 00:00:00,28.0,178.0,4,2018-07-01 00:00:00,,,,Centre-Forward,,650000.0,,right,
362746,Muhammed Kiprit,1999-07-09 00:00:00,24.0,184.0,4,2018-07-01 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,350000.0,,both,
